test_id,A0_hex,A1_hex,A2_hex,A3_hex,B0_hex,B1_hex,B2_hex,B3_hex,C0_hex,A0_int,A1_int,A2_int,A3_int,B0_int,B1_int,B2_int,B3_int,C0_int,reference_int,input_width,output_width,operand_range,c_range
6150,FF29,FCC3,0112,00C6,FF1C,FF26,000F,00A4,00012459,-215,-829,274,198,-228,-218,15,164,74841,341165,16,32,1000,100000
6151,FDC0,FE5F,024F,FD4F,01B4,FCF6,0018,FD1F,000159A6,-576,-417,591,-689,436,-778,24,-737,88486,683753,16,32,1000,100000
6152,03AB,005A,FE36,0191,03BF,0310,0394,0268,00000F56,939,90,-458,401,959,784,916,616,3926,802475,16,32,1000,100000
6153,FFD3,001E,0334,FC46,00FD,00AD,FD4D,FF25,FFFF433A,-45,30,820,-954,253,173,-691,-219,-48326,-412215,16,32,1000,100000
6154,FEAD,FCFC,0102,0176,009D,0286,FD04,FF1C,FFFF1E2A,-339,-772,258,374,157,646,-764,-228,-57814,-892133,16,32,1000,100000
6155,033F,0058,0109,0075,FF8B,FF51,FD82,0381,FFFEFEBD,831,88,265,117,-117,-175,-638,897,-65859,-242607,16,32,1000,100000
6156,01EB,0241,029F,FC42,00B5,03E4,03D0,FFB9,00008653,491,577,671,-958,181,996,976,-71,34387,1420864,16,32,1000,100000
6157,FE18,FC9E,021F,FD4D,02FF,00F6,FE18,FFDF,FFFFBE40,-488,-866,543,-691,767,246,-488,-33,-16832,-846345,16,32,1000,100000
6158,FF36,FF42,FEA4,03DC,0376,01EC,FECA,018A,FFFF73CE,-202,-190,-348,988,886,492,-310,394,-35890,188810,16,32,1000,100000
6159,FEB5,015A,FC75,FCDC,FF81,FD27,FCD2,026A,FFFEFD94,-331,346,-907,-804,-127,-729,-814,618,-66156,-34927,16,32,1000,100000
6160,015F,FC6D,FCB0,FEF7,FF1F,0262,0230,FE2F,0000D564,351,-915,-848,-265,-225,610,560,-465,54628,-934152,16,32,1000,100000
6161,FE8A,FD01,FE24,01A5,0171,0351,FE26,0132,0000C15F,-374,-767,-476,421,369,849,-474,306,49503,-385236,16,32,1000,100000
6162,0252,00A8,01E8,017A,FE8B,FD5B,FE82,0379,FFFED420,594,168,488,378,-373,-677,-382,889,-76768,-262440,16,32,1000,100000
6163,0192,0176,FE34,FF2C,03DD,02C9,01D5,00CD,00008FBC,402,374,-460,-212,989,713,469,205,36796,441836,16,32,1000,100000
6164,FECE,01B5,FFA1,FC32,FCD3,FD04,FF53,FD41,0000CBD6,-306,437,-95,-974,-813,-764,-173,-703,52182,668249,16,32,1000,100000
6165,02E0,0139,FD78,0363,FFCD,FEF0,0085,035B,00000242,736,313,-648,867,-51,-272,133,859,578,536475,16,32,1000,100000
6166,FD2D,FEA6,FD8C,FD5F,03A8,FED2,FD4F,FC75,FFFEE677,-723,-346,-628,-673,936,-302,-689,-907,-72073,398794,16,32,1000,100000
6167,036F,019D,00CD,0103,FD95,008D,FC8F,0186,00005E10,879,413,205,259,-619,141,-881,390,24080,-541383,16,32,1000,100000
6168,03E3,FC50,FE2A,02DC,FE73,FD73,FF4C,FE67,FFFF872A,995,-944,-470,732,-397,-653,-180,-409,-30934,-24305,16,32,1000,100000
6169,FE19,0384,FDDD,FFE1,0203,FF2C,FF2A,FE53,FFFEF10E,-487,900,-547,-31,515,-212,-214,-429,-69362,-380610,16,32,1000,100000
6170,031B,FC94,FE31,013D,01E7,FFB8,007F,00F5,FFFF6A28,795,-876,-463,317,487,-72,127,245,-38360,430741,16,32,1000,100000
6171,0266,01F0,03B3,FFC3,02B8,FCD8,016F,FC39,FFFF908B,614,496,947,-61,696,-808,367,-967,-28533,404579,16,32,1000,100000
6172,FD53,FF73,FFA9,FDB8,0025,030B,016F,009C,FFFF5E7C,-685,-141,-87,-584,37,779,367,156,-41348,-299565,16,32,1000,100000
6173,FCD8,FCAF,FCEC,0070,0004,03D3,002A,03D8,FFFE7AA8,-808,-849,-788,112,4,979,42,984,-99672,-856963,16,32,1000,100000
6174,024D,0002,0152,FCE6,FFCB,FD1B,FE9B,FC89,FFFF7291,589,2,338,-794,-53,-741,-357,-887,-36207,514706,16,32,1000,100000
6175,FCF3,0120,0006,0169,024E,FE50,0006,0353,FFFEB318,-781,288,6,361,590,-432,6,851,-85224,-363183,16,32,1000,100000
6176,FC5F,FE38,FD84,0147,01A6,0107,FE7B,0391,FFFFA5D2,-929,-456,-636,327,422,263,-389,913,-23086,10903,16,32,1000,100000
6177,0347,FD54,FCBF,FDCA,FEC2,0370,0092,FF31,FFFF9372,839,-684,-833,-566,-318,880,146,-207,-27790,-900968,16,32,1000,100000
6178,0364,002C,FE32,FEB6,FC94,0098,0114,FDA8,FFFF93CD,868,44,-462,-330,-876,152,276,-600,-27699,-710891,16,32,1000,100000
6179,FCAF,FDC5,0271,017F,0382,0166,02AD,01C3,FFFF28B2,-849,-571,625,383,898,358,685,451,-55118,-421080,16,32,1000,100000
6180,FFF1,018E,0075,00A5,FC70,FFBC,03AC,029D,00005B21,-15,398,117,165,-912,-68,940,669,23329,230310,16,32,1000,100000
6181,FEC8,FD21,0398,FCE0,022C,FDFE,FCB8,0359,FFFF3B10,-312,-735,920,-800,556,-514,-840,857,-50416,-1304498,16,32,1000,100000
6182,FECF,FE5D,FF6E,0070,FD08,FDD8,FEA1,019A,00000D3A,-305,-419,-146,112,-760,-552,-351,410,3386,563640,16,32,1000,100000
6183,0293,035F,0312,FD7E,FF8F,FE0D,FF59,FFC1,FFFFE956,659,863,786,-642,-113,-499,-167,-63,-5802,-601722,16,32,1000,100000
6184,FD56,FF83,002D,FC5C,FD7B,03D2,FF29,000A,0001293B,-682,-125,45,-932,-645,978,-215,10,76091,374736,16,32,1000,100000
6185,037A,FE64,0224,0355,FC28,01ED,0009,0143,FFFE811D,890,-412,548,853,-984,493,9,323,-98019,-896444,16,32,1000,100000
6186,033B,0344,0319,FE8D,004B,FF34,01D3,FC9E,000039D7,827,836,793,-371,75,-204,467,-866,14807,597905,16,32,1000,100000
6187,005A,0356,FDF7,02BE,FEC2,FFEB,0060,FEBE,0000D68C,90,854,-521,702,-318,-21,96,-322,54924,-267690,16,32,1000,100000
6188,FE68,FD7A,0315,FC33,02D2,FD8B,FEA6,FC3E,FFFF0043,-408,-646,789,-973,722,-629,-346,-962,-65469,709321,16,32,1000,100000
6189,FC5A,0180,FD40,02A8,02F8,0397,0060,0041,FFFF518B,-934,384,-704,680,760,919,96,65,-44661,-424989,16,32,1000,100000
6190,FCA6,FFE3,FE98,FE18,FD59,FD07,0372,02B6,FFFFF822,-858,-29,-360,-488,-679,-761,882,694,-2014,-53555,16,32,1000,100000
6191,FD5F,0131,0225,03CB,FDD6,FFB2,0143,004C,00008B33,-673,305,549,971,-554,-78,323,76,35635,635810,16,32,1000,100000
6192,02C9,0183,FE63,FDE9,FCFB,FF0C,018E,FFE9,00007BCE,713,387,-413,-535,-773,-244,398,-23,31694,-765952,16,32,1000,100000
6193,FC54,0032,034B,0139,00B9,FF3F,FC22,0085,FFFEFD2D,-940,50,843,313,185,-193,-990,133,-66259,-1042750,16,32,1000,100000
6194,0190,00C8,FC8B,016A,0039,02BE,0127,01B6,FFFF09C0,400,200,-885,362,57,702,295,438,-63040,-2359,16,32,1000,100000
6195,FF15,0285,0020,0375,034A,00AC,02D7,FFFA,FFFF463E,-235,645,32,885,842,172,727,-6,-47554,-116530,16,32,1000,100000
6196,FE73,02E1,030A,FDA5,0387,FE62,00A1,FF04,0000EC99,-397,737,778,-603,903,-414,161,-252,60569,-325826,16,32,1000,100000
6197,FE6B,FD7A,013E,01EB,FC98,FC22,FFB8,FCC6,FFFED1E9,-405,-646,318,491,-872,-990,-72,-826,-77335,486903,16,32,1000,100000
6198,0095,FD4B,003E,FD52,0033,0289,FCE0,025F,000181CE,149,-693,62,-686,51,649,-800,607,98766,-809394,16,32,1000,100000
6199,016F,019B,FD07,0204,004D,FCC2,FC85,FF3C,00000C84,367,411,-761,516,77,-830,-891,-196,3204,267248,16,32,1000,100000
6200,FEE8,031A,FFAB,033A,FD33,FEBA,024F,03CB,00003379,-280,794,-85,826,-717,-326,591,971,13177,706904,16,32,1000,100000
6201,02B4,FC4F,0389,0368,FD56,0391,FDDD,FE89,FFFFE66A,692,-945,905,872,-682,913,-547,-375,-6550,-2163314,16,32,1000,100000
6202,0035,0023,037E,FC7B,02B1,FC2B,FE8E,02EE,FFFE9016,53,35,894,-901,689,-981,-370,750,-94186,-1098534,16,32,1000,100000
6203,0138,00BE,008E,03CF,001E,FD84,FE2F,FD39,FFFEDBDC,312,190,142,975,30,-636,-465,-711,-74788,-945523,16,32,1000,100000
6204,01C2,02DC,03BB,FF3D,03A8,FE65,0187,FF63,00017F3F,450,732,955,-195,936,-411,391,-157,98111,622479,16,32,1000,100000
6205,FCBF,001A,FE4D,FF42,FE24,FE1E,0032,0095,FFFF85D4,-833,26,-435,-190,-476,-482,50,149,-31276,302640,16,32,1000,100000
6206,FE37,00F2,0331,033A,FD50,FC99,FEFC,01E8,0000E69B,-457,242,817,826,-688,-871,-260,488,59035,353337,16,32,1000,100000
6207,00D7,0270,0372,0270,FDBA,FD0B,01FE,013A,0000CA76,215,624,882,624,-582,-757,510,314,51830,100088,16,32,1000,100000
6208,0378,035B,FD67,03BB,FD59,0235,FD1D,FFCC,FFFF089F,888,859,-665,955,-679,565,-739,-52,-63329,260829,16,32,1000,100000
6209,FF77,01F0,036B,FFB1,FE01,FD1C,FE75,0133,0000AD2D,-137,496,875,-79,-511,-740,-395,307,44333,-622578,16,32,1000,100000
6210,FF2E,0159,FFE1,FC9E,003E,FE4A,0012,0058,FFFF3399,-210,345,-31,-866,62,-438,18,88,-52327,-293223,16,32,1000,100000
6211,00BB,FE02,FFD2,0094,00A1,003E,FE46,FC3D,00005841,187,-510,-46,148,161,62,-442,-963,22593,-101112,16,32,1000,100000
6212,0163,FD95,014E,FDE2,01A9,FDAD,0256,FFCB,0000BF7F,355,-619,334,-542,425,-595,598,-53,49023,796661,16,32,1000,100000
6213,FCD2,01F6,FE97,FDFE,0051,FE8B,0156,FEA4,FFFED681,-814,502,-361,-514,81,-373,342,-348,-76159,-273929,16,32,1000,100000
6214,FC23,FE84,FE58,024A,0221,FFA9,03C3,02AB,FFFEF1C9,-989,-380,-424,586,545,-87,963,683,-69175,-583194,16,32,1000,100000
6215,01BF,015E,038B,FE5A,0051,FF50,FEF5,0372,FFFEB321,447,350,907,-422,81,-176,-267,882,-85215,-724981,16,32,1000,100000
6216,0191,FEA1,00A1,0379,FEE1,0177,FD5B,028E,000084DE,401,-351,161,889,-287,375,-677,654,34014,259711,16,32,1000,100000
6217,0226,02E8,FDA7,0327,00FD,0118,0324,02FF,00009DDD,550,744,-601,807,253,280,804,767,40413,523648,16,32,1000,100000
6218,02E3,021C,0298,02CF,FD45,FE2A,02CA,0367,00007BCD,739,540,664,719,-699,-470,714,871,31693,361677,16,32,1000,100000
6219,0332,0338,FFA7,00FB,FC47,0041,FF92,0059,00007241,818,824,-89,251,-953,65,-110,89,29249,-664616,16,32,1000,100000
6220,011B,FCFC,FE5E,0280,0289,03B9,FFA3,FCBC,FFFFC93D,283,-772,-418,640,649,953,-93,-836,-14019,-1062234,16,32,1000,100000
6221,01AF,0207,01F7,FC32,0106,FCC0,0217,FCC3,0000CCD4,431,519,503,-974,262,-832,535,-829,52436,810101,16,32,1000,100000
6222,00D4,FDA8,FEAF,03E7,00D7,FDFB,012F,FCE5,0000C68D,212,-600,-337,999,215,-517,303,-795,50829,-489707,16,32,1000,100000
6223,025F,FF10,035D,FE92,FC6F,0191,FFAA,038A,FFFFE098,607,-240,861,-366,-913,401,-86,906,-8040,-1064113,16,32,1000,100000
6224,0261,FE90,0323,FE72,033F,FF9B,FFED,0215,FFFF2465,609,-368,803,-398,831,-101,-19,533,-56219,259637,16,32,1000,100000
6225,03E3,FC6E,0367,FF76,FFAF,00E2,FCC2,03C7,00015E98,995,-914,871,-138,-81,226,-830,967,89752,-1053783,16,32,1000,100000
6226,0149,FDBD,0150,01DF,FC3D,00C2,0105,0342,FFFEA111,329,-579,336,479,-963,194,261,834,-89839,-31810,16,32,1000,100000
6227,000B,FD83,00D2,FF3B,FD54,00AE,02ED,028B,FFFFF903,11,-637,210,-197,-684,174,749,651,-1789,-91108,16,32,1000,100000
6228,FD19,02BA,01B3,FFD2,FF62,028F,FD5C,FC70,0000FEB3,-743,698,435,-46,-158,655,-676,-912,65203,387679,16,32,1000,100000
6229,0321,01F2,FF1D,FCF4,03D4,FD6D,0052,013C,00007138,801,498,-227,-780,980,-659,82,316,28984,220688,16,32,1000,100000
6230,FE56,0388,FF14,0113,FEEF,0230,FD2B,020A,000170F4,-426,904,-236,275,-273,560,-725,522,94452,1031640,16,32,1000,100000
6231,FD14,02CB,FCF1,FC9E,FF5D,01DF,FDFC,03D3,FFFF804D,-748,715,-783,-866,-163,479,-516,979,-32691,-12068,16,32,1000,100000
6232,033B,FE61,FE62,034A,FE90,FD57,FFDB,006C,FFFEE16C,827,-415,-414,842,-368,-681,-37,108,-73364,11169,16,32,1000,100000
6233,0120,FC20,FF71,FDC3,FCA9,0305,FC23,FF19,FFFEB286,288,-992,-143,-573,-855,773,-989,-231,-85370,-824636,16,32,1000,100000
6234,00DD,0093,01AE,FC65,FC1F,0137,FF89,FCF0,00009831,221,147,430,-923,-993,311,-119,-784,38961,537687,16,32,1000,100000
6235,00B9,038A,0333,FDDA,FD59,0333,FDD5,0310,00001099,185,906,819,-550,-679,819,-555,784,4249,-265097,16,32,1000,100000
6236,03A0,FECC,FE11,02EE,0044,FD83,013E,FEF8,FFFED2D1,928,-308,-495,750,68,-637,318,-264,-77103,-173213,16,32,1000,100000
6237,0139,0243,016A,03CE,0235,FCAE,FD7F,005B,00012CF8,313,579,362,974,565,-850,-641,91,77048,-381665,16,32,1000,100000
6238,FE83,00A3,022D,FC62,0173,0354,0123,FF30,00000C6B,-381,163,557,-926,371,852,291,-208,3179,355399,16,32,1000,100000
6239,020D,FC23,FDBD,FC41,01DE,FE0E,FFF0,02FF,0000705D,525,-989,-579,-959,478,-498,-16,767,28765,45948,16,32,1000,100000
6240,FE16,FFA2,0246,0387,0014,006B,FC4F,0285,FFFE87D7,-490,-94,582,903,20,107,-945,645,-96297,-83710,16,32,1000,100000
6241,FCB9,02CC,FEF9,004B,0339,0120,FDF8,FCAB,00014DCF,-839,716,-263,75,825,288,-520,-853,85455,-327727,16,32,1000,100000
6242,031A,FDBF,FF2C,FE4C,FDFD,FD7A,01C2,0003,FFFE7A12,794,-577,-212,-436,-515,-646,450,3,-99822,-232698,16,32,1000,100000
6243,01EB,0112,FF82,FE5B,FCD1,01E4,0337,01DD,FFFEE898,491,274,-126,-421,-815,484,823,477,-71528,-643592,16,32,1000,100000
6244,FC5D,00EC,0011,024D,FF25,0306,013B,FC36,0000BD46,-931,236,17,589,-219,774,315,-970,48454,-130968,16,32,1000,100000
6245,FC25,0388,02EB,027C,FC82,FED2,FD54,03E5,FFFF89B5,-987,904,747,636,-894,-302,-684,997,-30283,702231,16,32,1000,100000
6246,00BB,FDA7,FF96,FD29,0300,FEBA,02ED,0124,FFFEC3C5,187,-601,-106,-727,768,-326,749,292,-80955,-33091,16,32,1000,100000
6247,FCA7,0211,02EE,FCE0,FEA2,FEC5,015A,FEEE,00007F91,-857,529,750,-800,-350,-315,346,-274,32657,644672,16,32,1000,100000
6248,FEAB,FD54,02E9,03CE,017C,02FF,01CD,FD7A,0000BD27,-341,-684,745,974,380,767,461,-646,48423,-891544,16,32,1000,100000
6249,0122,03AD,FCC5,000F,FF4D,034D,00EB,01E8,FFFFCC0C,290,941,-827,15,-179,845,235,488,-13300,542910,16,32,1000,100000
6250,FFED,019F,028E,0363,FD80,FC96,FE1F,00A6,FFFF185F,-19,415,654,867,-640,-874,-481,166,-59297,-580499,16,32,1000,100000
6251,FD8D,FF5F,01CD,FF86,FE8E,0080,0305,FE26,00000F49,-627,-161,461,-122,-370,128,773,-474,3913,629476,16,32,1000,100000
6252,0074,00A5,02F0,010B,03DC,031B,0181,0309,FFFF0F63,116,165,752,267,988,795,385,777,-61597,681165,16,32,1000,100000
6253,FE02,FC4A,01B8,FC19,FD30,00A0,FF20,012B,FFFF5090,-510,-950,440,-999,-720,160,-224,299,-44912,-226973,16,32,1000,100000
6254,FD5F,FEB0,FEAC,0012,FDFB,FED5,0360,FD9B,00009123,-673,-336,-340,18,-517,-299,864,-613,37155,180766,16,32,1000,100000
6255,027F,FCD3,0095,FD4F,FEE3,FC84,FC19,0138,FFFF93D7,639,-813,149,-689,-285,-892,-999,312,-27689,151573,16,32,1000,100000
6256,FCA3,FCCB,037E,033A,035F,015A,FD2F,025B,00015A11,-861,-821,894,826,863,346,-721,603,88593,-1085012,16,32,1000,100000
6257,0061,FDC0,FD26,FF23,0156,01F0,03B6,031B,0000B50F,97,-576,-730,-221,342,496,950,795,46351,-1075366,16,32,1000,100000
6258,0040,FF87,FEC0,FFD8,FDBF,0395,03C9,0373,FFFF0817,64,-121,-320,-40,-577,917,969,883,-63465,-556750,16,32,1000,100000
6259,0352,FE46,FFE1,034D,0380,0130,02BC,FD4A,FFFE7CCD,850,-442,-31,845,896,304,700,-694,-99123,-80021,16,32,1000,100000
6260,0247,FCE7,01D3,0392,014B,FEEE,02E1,00A4,FFFFBB18,583,-793,467,914,331,-274,737,164,-17640,886690,16,32,1000,100000
6261,FF92,FD7A,00DF,FEE6,FC66,0396,0149,00B6,0000E95F,-110,-646,223,-282,-922,918,329,182,59743,-409822,16,32,1000,100000
6262,FDC2,0380,FDF0,FD03,0196,0281,03D7,FD50,00006935,-574,896,-528,-765,406,641,983,-688,26933,375521,16,32,1000,100000
6263,0051,0194,FC90,FF7D,037C,0033,03DB,034F,0000E7CB,81,404,-880,-131,892,51,987,847,59339,-827322,16,32,1000,100000
6264,FC8B,FE84,FFF8,FCDB,FF8C,02A7,01C4,FEA8,0000A9C3,-885,-380,-8,-805,-116,679,452,-344,43459,161403,16,32,1000,100000
6265,FF0F,FDCD,0223,0111,FDB7,018F,FCBE,033E,FFFFED84,-241,-563,547,273,-585,399,-834,830,-4732,-317992,16,32,1000,100000
6266,02DA,FFD9,0000,FFC4,0364,FF6C,0308,FF6F,FFFE83A2,730,-39,0,-60,868,-148,776,-145,-97374,550738,16,32,1000,100000
6267,FC79,FD5B,FEDB,FF9F,FEDD,FE08,FE69,FFAA,FFFFB2D2,-903,-677,-293,-97,-291,-504,-407,-86,-19758,711816,16,32,1000,100000
6268,FF19,0393,001C,FCA8,0207,FCEE,FE68,FDA3,0000456C,-231,915,28,-856,519,-786,-408,-605,17772,-314851,16,32,1000,100000
6269,FD35,FE7F,FE7A,FE5E,FF81,FF0E,036B,FEE7,00015E8B,-715,-385,-390,-418,-127,-242,875,-281,89739,49922,16,32,1000,100000
6270,FC75,03DE,FDC2,FF52,FCFC,020E,FFD2,00CF,00010C95,-907,990,-574,-174,-772,526,-46,207,68757,1280087,16,32,1000,100000
6271,FFB1,0087,FEEA,0295,0297,0369,FCEE,FDA8,00011F49,-79,135,-278,661,663,873,-786,-600,73545,-39069,16,32,1000,100000
6272,00DD,0097,FD4A,FDCB,FC47,022B,FD9A,0385,FFFF806F,221,151,-694,-565,-953,555,-614,901,-32657,-242414,16,32,1000,100000
6273,00A2,FFF8,0031,FC8F,03CA,FF60,01EE,FF5C,00015896,162,-8,49,-881,970,-160,494,-164,88214,415324,16,32,1000,100000
6274,02A8,026A,03A5,00A1,008C,02BA,027F,FC68,FFFEDFBD,680,618,933,161,140,698,639,-920,-73795,900836,16,32,1000,100000
6275,0271,FD1B,0368,00EA,01D2,0273,004B,FFD2,0000BBD9,625,-741,872,234,466,627,75,-46,48089,-70632,16,32,1000,100000
6276,FE48,FF48,0124,036F,FD37,02DE,FD2A,0220,FFFF2DC7,-440,-184,292,879,-713,734,-726,544,-53817,391031,16,32,1000,100000
6277,FF0D,FFC1,005E,0385,0360,FD28,FC1E,00B0,FFFF8B93,-243,-63,94,901,864,-728,-994,176,-29805,-128753,16,32,1000,100000
6278,012B,0329,FFB2,00A5,FE5E,02C4,00DE,0045,00006C18,299,809,-78,165,-418,708,222,69,27672,469531,16,32,1000,100000
6279,FE76,01BE,FF0B,FD14,022C,FF83,00C9,02E6,FFFFE703,-394,446,-245,-748,556,-125,201,742,-6397,-885472,16,32,1000,100000
6280,03BA,FE0D,FCB1,FD61,0049,FEB2,FC3D,0107,FFFE8D70,954,-499,-847,-671,73,-334,-963,263,-94864,780632,16,32,1000,100000
6281,FCD9,FEDD,026A,005C,02CF,00F9,0306,0393,00010E5E,-807,-291,618,92,719,249,774,915,69214,-20966,16,32,1000,100000
6282,00C8,FD08,0211,FD50,0219,01F4,00A5,FEF7,FFFEB679,200,-760,529,-688,537,500,165,-265,-84359,-87354,16,32,1000,100000
6283,033F,FCD7,02D0,026B,0264,0352,034A,031A,000012C0,831,-809,720,619,612,850,842,794,4800,923448,16,32,1000,100000
6284,0389,0291,03D8,0313,FCB4,0176,FD61,0194,0000CA6B,905,657,984,787,-844,374,-671,404,51819,-808599,16,32,1000,100000
6285,FEC7,0349,FCF2,0299,FCEF,02B1,000D,FD49,000034ED,-313,841,-782,665,-785,689,13,-695,13549,366362,16,32,1000,100000
6286,022B,FF09,FF17,FC58,FEC9,FFEA,FCA2,FC2E,FFFF9117,555,-247,-233,-936,-311,-22,-862,-978,-28393,920690,16,32,1000,100000
6287,FC3A,005E,FCA5,FF0A,004C,FDAF,FC20,FDBF,000053A4,-966,94,-859,-246,76,-593,-992,-577,21412,886324,16,32,1000,100000
6288,02F0,0143,FCFF,FC55,01BC,FF0D,029B,FEDF,0001284C,752,323,-769,-939,444,-243,667,-289,75852,89699,16,32,1000,100000
6289,02D6,0350,FFDC,0033,0253,FC79,FC27,FEA1,000073CE,726,848,-36,51,595,-903,-985,-351,29646,-286569,16,32,1000,100000
6290,FEB3,FC3B,FF6A,0300,FFB7,FE33,FD96,033E,00017DA9,-333,-965,-150,768,-73,-461,-618,830,97705,1297019,16,32,1000,100000
6291,0218,00AC,FEEC,03C3,02D1,0060,FE94,FF1D,FFFF3D17,536,172,-276,963,721,96,-364,-227,-49897,234934,16,32,1000,100000
6292,01E6,0186,0040,FCA8,03A6,FF3C,024F,FF1D,FFFFDAEE,486,390,64,-856,934,-196,591,-227,-9490,600130,16,32,1000,100000
6293,FF5E,FDC1,FDC0,01FA,FF42,FF52,003A,00A3,00005518,-162,-575,-576,506,-190,-174,58,163,21784,201684,16,32,1000,100000
6294,FF00,0307,0144,0260,FE2D,FD7E,FC2D,030B,FFFFD9BE,-256,775,324,608,-467,-642,-979,779,-9794,-231356,16,32,1000,100000
6295,FCF8,FC36,005E,0337,026D,0309,0172,023B,000041EB,-776,-970,94,823,621,777,370,571,16875,-713998,16,32,1000,100000
6296,FFDF,FE2E,033E,0227,037D,FEAD,FE58,FC7F,00015B59,-33,-466,830,551,893,-339,-424,-897,88921,-628741,16,32,1000,100000
6297,01F3,01FD,FF65,0154,0112,03A5,FF5A,FFA6,00011464,499,509,-155,340,274,933,-166,-90,70756,677509,16,32,1000,100000
6298,02EE,026D,012D,01D4,0216,FC56,0299,008D,000016D3,750,621,301,468,534,-938,665,141,5843,89998,16,32,1000,100000
6299,03C8,FDC8,FD63,0164,0074,000B,FE25,0212,0000B504,968,-568,-669,356,116,11,-475,530,46340,658835,16,32,1000,100000
6300,02C7,0247,0057,03E2,FF65,FC27,FDF3,FF96,00013F5F,711,583,87,994,-155,-985,-525,-106,81759,-753740,16,32,1000,100000
6301,027D,FF20,006F,FF7C,FDC3,01B3,02D8,FE0C,FFFF4AF1,637,-224,111,-132,-573,435,728,-500,-46351,-361984,16,32,1000,100000
6302,FEF4,02AE,0366,01A5,FEFA,FE52,037B,FCF0,FFFFCF29,-268,686,870,421,-262,-430,891,-784,-12503,207839,16,32,1000,100000
6303,01D7,FE9C,03A0,025A,01E9,FC89,00ED,0134,0000133A,471,-356,928,602,489,-887,237,308,4922,956365,16,32,1000,100000
6304,03AF,01AD,FC4D,0339,FD43,FD51,FF90,015A,FFFF59F2,943,429,-947,825,-701,-687,-112,346,-42510,-606762,16,32,1000,100000
6305,009D,FD7C,FDD6,FEAC,029F,00B5,0128,0216,FFFF3851,157,-644,-554,-340,671,181,296,534,-51119,-407880,16,32,1000,100000
6306,FEE2,FD62,FEE6,0279,FD39,FCBB,FF4F,02D0,0000B818,-286,-670,-282,633,-711,-837,-177,720,47128,1316938,16,32,1000,100000
6307,00CF,FC6F,01C9,FF64,0251,FDA1,0158,FE1F,FFFE7A0F,207,-913,457,-156,593,-607,344,-481,-99825,809361,16,32,1000,100000
6308,035B,FC38,FFDE,FDAA,0001,003C,00AA,01C1,FFFEE55A,859,-968,-34,-598,1,60,170,449,-72358,-403861,16,32,1000,100000
6309,FF06,039B,01A2,FE36,0261,03A9,FF03,FDD9,FFFE96A3,-250,923,418,-458,609,937,-253,-551,-92509,766696,16,32,1000,100000
6310,FF7F,032B,0190,0003,0199,FD57,FE4E,FC87,00017004,-129,811,400,3,409,-681,-434,-889,94212,-687107,16,32,1000,100000
6311,0348,01C9,FC4E,02EE,01CB,FC66,00AC,FEEE,FFFEEF7C,840,457,-946,750,459,-922,172,-274,-69764,-473770,16,32,1000,100000
6312,FD40,0353,0023,038D,FFB3,0194,02A1,FEDA,FFFEA004,-704,851,35,909,-77,404,673,-294,-90108,64213,16,32,1000,100000
6313,FF8D,01BF,FE13,FC42,FF81,0333,FFAD,013E,00014205,-115,447,-493,-958,-127,819,-83,318,82437,199410,16,32,1000,100000
6314,01D6,014B,FED2,FED3,FE2B,FD35,FF7B,039B,000096CA,470,331,-302,-301,-469,-715,-133,923,38602,-656150,16,32,1000,100000
6315,FE91,02EB,028C,FC7A,03DB,035A,FECD,0365,FFFFB6DC,-367,747,652,-902,987,858,-307,869,-18724,-724029,16,32,1000,100000
6316,0382,00DD,0227,00F0,022E,FE69,FF62,03CF,0000BA50,898,221,551,240,558,-407,-158,975,47696,605775,16,32,1000,100000
6317,0296,FC66,0071,0046,FF96,0322,FFD6,0144,000018F3,662,-922,113,70,-106,802,-42,324,6387,-785295,16,32,1000,100000
6318,03A9,02E1,FE9E,FCA4,0039,0047,FE2C,0243,FFFFB940,937,737,-354,-860,57,71,-468,579,-18112,-244644,16,32,1000,100000
6319,00B7,02A2,FD03,FD5C,00D5,00C3,FDC6,0014,0000AAA9,183,674,-765,-676,213,195,-570,20,43689,636628,16,32,1000,100000
6320,0266,0350,02A5,FDF2,FE29,0195,FF81,FF5D,FFFF93BB,614,848,677,-526,-471,405,-127,-163,-27717,26288,16,32,1000,100000
6321,FFDA,0260,038D,0276,FEF0,03A8,0334,012D,00014CCC,-38,608,909,630,-272,936,820,301,85196,1599630,16,32,1000,100000
6322,00A2,FC85,FDA7,026B,FDA3,FE58,00FC,036D,FFFFF53B,162,-891,-601,619,-605,-424,252,877,-2757,668428,16,32,1000,100000
6323,FE6D,FEE2,FCA3,FECD,001E,023C,027C,034B,FFFF967F,-403,-286,-861,-307,30,572,636,843,-27009,-1009088,16,32,1000,100000
6324,0031,FC30,FDF6,FD3D,FE4A,FC29,03BE,035D,00007B55,49,-976,-522,-707,-438,-983,958,861,31573,-139284,16,32,1000,100000
6325,010C,FDEE,FE27,FC1B,0184,0116,FD5E,FE4A,0000F29C,268,-530,-473,-997,388,278,-674,-438,62108,774240,16,32,1000,100000
6326,010C,FDC2,0304,FDDC,FFA5,FE89,FC5D,FF39,0000A057,268,-574,772,-548,-91,-375,-931,-199,41047,-377771,16,32,1000,100000
