row,vector_id,target,operand_index,bit,stuck_at,original,faulty,activated,golden,faulty_result,class
8578,59,B1,5,1,0,B3,B1,True,B1,B1,Masked
8579,59,B1,5,1,1,B3,B3,False,B1,B1,Not activated
8580,59,B1,5,2,0,B3,B3,False,B1,B1,Not activated
8581,59,B1,5,2,1,B3,B7,True,B1,B2,SDC
8582,59,B1,5,3,0,B3,B3,False,B1,B1,Not activated
8583,59,B1,5,3,1,B3,BB,True,B1,B3,SDC
8584,59,B1,5,4,0,B3,A3,True,B1,B0,SDC
8585,59,B1,5,4,1,B3,B3,False,B1,B1,Not activated
8586,59,B1,5,5,0,B3,93,True,B1,B0,SDC
8587,59,B1,5,5,1,B3,B3,False,B1,B1,Not activated
8588,59,B1,5,6,0,B3,B3,False,B1,B1,Not activated
8589,59,B1,5,6,1,B3,F3,True,B1,DB,SDC
8590,59,B1,5,7,0,B3,33,True,B1,AC,SDC
8591,59,B1,5,7,1,B3,B3,False,B1,B1,Not activated
8592,59,B2,6,0,0,26,26,False,B1,B1,Not activated
8593,59,B2,6,0,1,26,27,True,B1,B1,Masked
8594,59,B2,6,1,0,26,24,True,B1,B1,Masked
8595,59,B2,6,1,1,26,26,False,B1,B1,Not activated
8596,59,B2,6,2,0,26,22,True,B1,B0,SDC
8597,59,B2,6,2,1,26,26,False,B1,B1,Not activated
8598,59,B2,6,3,0,26,26,False,B1,B1,Not activated
8599,59,B2,6,3,1,26,2E,True,B1,B3,SDC
8600,59,B2,6,4,0,26,26,False,B1,B1,Not activated
8601,59,B2,6,4,1,26,36,True,B1,B7,SDC
8602,59,B2,6,5,0,26,06,True,B1,AE,SDC
8603,59,B2,6,5,1,26,26,False,B1,B1,Not activated
8604,59,B2,6,6,0,26,26,False,B1,B1,Not activated
8605,59,B2,6,6,1,26,66,True,B1,E0,SDC
8606,59,B2,6,7,0,26,26,False,B1,B1,Not activated
8607,59,B2,6,7,1,26,A6,True,B1,AA,SDC
8608,59,B3,7,0,0,30,30,False,B1,B1,Not activated
8609,59,B3,7,0,1,30,31,True,B1,B0,SDC
8610,59,B3,7,1,0,30,30,False,B1,B1,Not activated
8611,59,B3,7,1,1,30,32,True,B1,B0,SDC
8612,59,B3,7,2,0,30,30,False,B1,B1,Not activated
8613,59,B3,7,2,1,30,34,True,B1,AE,SDC
8614,59,B3,7,3,0,30,30,False,B1,B1,Not activated
8615,59,B3,7,3,1,30,38,True,B1,AB,SDC
8616,59,B3,7,4,0,30,20,True,B1,B3,SDC
8617,59,B3,7,4,1,30,30,False,B1,B1,Not activated
8618,59,B3,7,5,0,30,10,True,B1,B4,SDC
8619,59,B3,7,5,1,30,30,False,B1,B1,Not activated
8620,59,B3,7,6,0,30,30,False,B1,B1,Not activated
8621,59,B3,7,6,1,30,70,True,B1,65,SDC
8622,59,B3,7,7,0,30,30,False,B1,B1,Not activated
8623,59,B3,7,7,1,30,B0,True,B1,B7,SDC
8624,59,C0,8,0,0,B4,B4,False,B1,B1,Not activated
8625,59,C0,8,0,1,B4,B5,True,B1,B2,SDC
8626,59,C0,8,1,0,B4,B4,False,B1,B1,Not activated
8627,59,C0,8,1,1,B4,B6,True,B1,B3,SDC
8628,59,C0,8,2,0,B4,B0,True,B1,AA,SDC
8629,59,C0,8,2,1,B4,B4,False,B1,B1,Not activated
8630,59,C0,8,3,0,B4,B4,False,B1,B1,Not activated
8631,59,C0,8,3,1,B4,BC,True,B1,BA,SDC
8632,59,C0,8,4,0,B4,A4,True,B1,00,SDC
8633,59,C0,8,4,1,B4,B4,False,B1,B1,Not activated
8634,59,C0,8,5,0,B4,94,True,B1,20,SDC
8635,59,C0,8,5,1,B4,B4,False,B1,B1,Not activated
8636,59,C0,8,6,0,B4,B4,False,B1,B1,Not activated
8637,59,C0,8,6,1,B4,F4,True,B1,F4,SDC
8638,59,C0,8,7,0,B4,34,True,B1,37,SDC
8639,59,C0,8,7,1,B4,B4,False,B1,B1,Not activated
8640,60,A0,0,0,0,32,32,False,97,97,Not activated
8641,60,A0,0,0,1,32,33,True,97,97,Masked
8642,60,A0,0,1,0,32,30,True,97,86,SDC
8643,60,A0,0,1,1,32,32,False,97,97,Not activated
8644,60,A0,0,2,0,32,32,False,97,97,Not activated
8645,60,A0,0,2,1,32,36,True,97,A0,SDC
8646,60,A0,0,3,0,32,32,False,97,97,Not activated
8647,60,A0,0,3,1,32,3A,True,97,A9,SDC
8648,60,A0,0,4,0,32,22,True,97,1E,SDC
8649,60,A0,0,4,1,32,32,False,97,97,Not activated
8650,60,A0,0,5,0,32,12,True,97,23,SDC
8651,60,A0,0,5,1,32,32,False,97,97,Not activated
8652,60,A0,0,6,0,32,32,False,97,97,Not activated
8653,60,A0,0,6,1,32,72,True,97,E7,SDC
8654,60,A0,0,7,0,32,32,False,97,97,Not activated
8655,60,A0,0,7,1,32,B2,True,97,2E,SDC
8656,60,A1,1,0,0,37,36,True,97,97,Masked
8657,60,A1,1,0,1,37,37,False,97,97,Not activated
8658,60,A1,1,1,0,37,35,True,97,9C,SDC
8659,60,A1,1,1,1,37,37,False,97,97,Not activated
8660,60,A1,1,2,0,37,33,True,97,A0,SDC
8661,60,A1,1,2,1,37,37,False,97,97,Not activated
8662,60,A1,1,3,0,37,37,False,97,97,Not activated
8663,60,A1,1,3,1,37,3F,True,97,2A,SDC
8664,60,A1,1,4,0,37,27,True,97,A9,SDC
8665,60,A1,1,4,1,37,37,False,97,97,Not activated
8666,60,A1,1,5,0,37,17,True,97,AC,SDC
8667,60,A1,1,5,1,37,37,False,97,97,Not activated
8668,60,A1,1,6,0,37,37,False,97,97,Not activated
8669,60,A1,1,6,1,37,77,True,97,6A,SDC
8670,60,A1,1,7,0,37,37,False,97,97,Not activated
8671,60,A1,1,7,1,37,B7,True,97,B3,SDC
8672,60,A2,2,0,0,B5,B4,True,97,86,SDC
8673,60,A2,2,0,1,B5,B5,False,97,97,Not activated
8674,60,A2,2,1,0,B5,B5,False,97,97,Not activated
8675,60,A2,2,1,1,B5,B7,True,97,A4,SDC
8676,60,A2,2,2,0,B5,B1,True,97,22,SDC
8677,60,A2,2,2,1,B5,B5,False,97,97,Not activated
8678,60,A2,2,3,0,B5,B5,False,97,97,Not activated
8679,60,A2,2,3,1,B5,BD,True,97,B5,SDC
8680,60,A2,2,4,0,B5,A5,True,97,30,SDC
8681,60,A2,2,4,1,B5,B5,False,97,97,Not activated
8682,60,A2,2,5,0,B5,95,True,97,32,SDC
8683,60,A2,2,5,1,B5,B5,False,97,97,Not activated
8684,60,A2,2,6,0,B5,B5,False,97,97,Not activated
8685,60,A2,2,6,1,B5,F5,True,97,F4,SDC
8686,60,A2,2,7,0,B5,35,True,97,3C,SDC
8687,60,A2,2,7,1,B5,B5,False,97,97,Not activated
8688,60,A3,3,0,0,B7,B6,True,97,99,SDC
8689,60,A3,3,0,1,B7,B7,False,97,97,Not activated
8690,60,A3,3,1,0,B7,B5,True,97,9B,SDC
8691,60,A3,3,1,1,B7,B7,False,97,97,Not activated
8692,60,A3,3,2,0,B7,B3,True,97,9E,SDC
8693,60,A3,3,2,1,B7,B7,False,97,97,Not activated
8694,60,A3,3,3,0,B7,B7,False,97,97,Not activated
8695,60,A3,3,3,1,B7,BF,True,97,20,SDC
8696,60,A3,3,4,0,B7,A7,True,97,A5,SDC
8697,60,A3,3,4,1,B7,B7,False,97,97,Not activated
8698,60,A3,3,5,0,B7,97,True,97,A7,SDC
8699,60,A3,3,5,1,B7,B7,False,97,97,Not activated
8700,60,A3,3,6,0,B7,B7,False,97,97,Not activated
8701,60,A3,3,6,1,B7,F7,True,97,64,SDC
8702,60,A3,3,7,0,B7,37,True,97,AE,SDC
8703,60,A3,3,7,1,B7,B7,False,97,97,Not activated
8704,60,B0,4,0,0,AC,AC,False,97,97,Not activated
8705,60,B0,4,0,1,AC,AD,True,97,97,Masked
8706,60,B0,4,1,0,AC,AC,False,97,97,Not activated
8707,60,B0,4,1,1,AC,AE,True,97,9C,SDC
8708,60,B0,4,2,0,AC,A8,True,97,15,SDC
8709,60,B0,4,2,1,AC,AC,False,97,97,Not activated
8710,60,B0,4,3,0,AC,A4,True,97,15,SDC
8711,60,B0,4,3,1,AC,AC,False,97,97,Not activated
8712,60,B0,4,4,0,AC,AC,False,97,97,Not activated
8713,60,B0,4,4,1,AC,BC,True,97,B4,SDC
8714,60,B0,4,5,0,AC,8C,True,97,23,SDC
8715,60,B0,4,5,1,AC,AC,False,97,97,Not activated
8716,60,B0,4,6,0,AC,AC,False,97,97,Not activated
8717,60,B0,4,6,1,AC,EC,True,97,E7,SDC
8718,60,B0,4,7,0,AC,2C,True,97,2E,SDC
8719,60,B0,4,7,1,AC,AC,False,97,97,Not activated
8720,60,B1,5,0,0,2B,2A,True,97,97,Masked
8721,60,B1,5,0,1,2B,2B,False,97,97,Not activated
8722,60,B1,5,1,0,2B,29,True,97,9C,SDC
8723,60,B1,5,1,1,2B,2B,False,97,97,Not activated
8724,60,B1,5,2,0,2B,2B,False,97,97,Not activated
8725,60,B1,5,2,1,2B,2F,True,97,15,SDC
8726,60,B1,5,3,0,2B,23,True,97,A4,SDC
8727,60,B1,5,3,1,2B,2B,False,97,97,Not activated
8728,60,B1,5,4,0,2B,2B,False,97,97,Not activated
8729,60,B1,5,4,1,2B,3B,True,97,37,SDC
8730,60,B1,5,5,0,2B,0B,True,97,AC,SDC
8731,60,B1,5,5,1,2B,2B,False,97,97,Not activated
8732,60,B1,5,6,0,2B,2B,False,97,97,Not activated
8733,60,B1,5,6,1,2B,6B,True,97,6A,SDC
8734,60,B1,5,7,0,2B,2B,False,97,97,Not activated
8735,60,B1,5,7,1,2B,AB,True,97,B3,SDC
8736,60,B2,6,0,0,37,36,True,97,8E,SDC
8737,60,B2,6,0,1,37,37,False,97,97,Not activated
8738,60,B2,6,1,0,37,35,True,97,11,SDC
8739,60,B2,6,1,1,37,37,False,97,97,Not activated
8740,60,B2,6,2,0,37,33,True,97,20,SDC
8741,60,B2,6,2,1,37,37,False,97,97,Not activated
8742,60,B2,6,3,0,37,37,False,97,97,Not activated
8743,60,B2,6,3,1,37,3F,True,97,B5,SDC
8744,60,B2,6,4,0,37,27,True,97,30,SDC
8745,60,B2,6,4,1,37,37,False,97,97,Not activated
8746,60,B2,6,5,0,37,17,True,97,32,SDC
8747,60,B2,6,5,1,37,37,False,97,97,Not activated
8748,60,B2,6,6,0,37,37,False,97,97,Not activated
8749,60,B2,6,6,1,37,77,True,97,F4,SDC
8750,60,B2,6,7,0,37,37,False,97,97,Not activated
8751,60,B2,6,7,1,37,B7,True,97,3C,SDC
8752,60,B3,7,0,0,A5,A4,True,97,9A,SDC
8753,60,B3,7,0,1,A5,A5,False,97,97,Not activated
8754,60,B3,7,1,0,A5,A5,False,97,97,Not activated
8755,60,B3,7,1,1,A5,A7,True,97,90,SDC
8756,60,B3,7,2,0,A5,A1,True,97,9F,SDC
8757,60,B3,7,2,1,A5,A5,False,97,97,Not activated
8758,60,B3,7,3,0,A5,A5,False,97,97,Not activated
8759,60,B3,7,3,1,A5,AD,True,97,20,SDC
8760,60,B3,7,4,0,A5,A5,False,97,97,Not activated
8761,60,B3,7,4,1,A5,B5,True,97,30,SDC
8762,60,B3,7,5,0,A5,85,True,97,A7,SDC
8763,60,B3,7,5,1,A5,A5,False,97,97,Not activated
8764,60,B3,7,6,0,A5,A5,False,97,97,Not activated
8765,60,B3,7,6,1,A5,E5,True,97,64,SDC
8766,60,B3,7,7,0,A5,25,True,97,AE,SDC
8767,60,B3,7,7,1,A5,A5,False,97,97,Not activated
8768,60,C0,8,0,0,2E,2E,False,97,97,Not activated
8769,60,C0,8,0,1,2E,2F,True,97,86,SDC
8770,60,C0,8,1,0,2E,2C,True,97,9C,SDC
8771,60,C0,8,1,1,2E,2E,False,97,97,Not activated
8772,60,C0,8,2,0,2E,2A,True,97,A2,SDC
8773,60,C0,8,2,1,2E,2E,False,97,97,Not activated
8774,60,C0,8,3,0,2E,26,True,97,A8,SDC
8775,60,C0,8,3,1,2E,2E,False,97,97,Not activated
8776,60,C0,8,4,0,2E,2E,False,97,97,Not activated
8777,60,C0,8,4,1,2E,3E,True,97,3B,SDC
8778,60,C0,8,5,0,2E,0E,True,97,AE,SDC
8779,60,C0,8,5,1,2E,2E,False,97,97,Not activated
8780,60,C0,8,6,0,2E,2E,False,97,97,Not activated
8781,60,C0,8,6,1,2E,6E,True,97,6E,SDC
8782,60,C0,8,7,0,2E,2E,False,97,97,Not activated
8783,60,C0,8,7,1,2E,AE,True,97,B7,SDC
8784,61,A0,0,0,0,B6,B6,False,3B,3B,Not activated
8785,61,A0,0,0,1,B6,B7,True,3B,3B,Masked
8786,61,A0,0,1,0,B6,B4,True,3B,3B,Masked
8787,61,A0,0,1,1,B6,B6,False,3B,3B,Not activated
8788,61,A0,0,2,0,B6,B2,True,3B,3C,SDC
8789,61,A0,0,2,1,B6,B6,False,3B,3B,Not activated
8790,61,A0,0,3,0,B6,B6,False,3B,3B,Not activated
8791,61,A0,0,3,1,B6,BE,True,3B,36,SDC
8792,61,A0,0,4,0,B6,A6,True,3B,3E,SDC
8793,61,A0,0,4,1,B6,B6,False,3B,3B,Not activated
8794,61,A0,0,5,0,B6,96,True,3B,3F,SDC
8795,61,A0,0,5,1,B6,B6,False,3B,3B,Not activated
8796,61,A0,0,6,0,B6,B6,False,3B,3B,Not activated
8797,61,A0,0,6,1,B6,F6,True,3B,F0,SDC
8798,61,A0,0,7,0,B6,36,True,3B,41,SDC
8799,61,A0,0,7,1,B6,B6,False,3B,3B,Not activated
8800,61,A1,1,0,0,2C,2C,False,3B,3B,Not activated
8801,61,A1,1,0,1,2C,2D,True,3B,3B,Masked
8802,61,A1,1,1,0,2C,2C,False,3B,3B,Not activated
8803,61,A1,1,1,1,2C,2E,True,3B,3B,Masked
8804,61,A1,1,2,0,2C,28,True,3B,3A,SDC
8805,61,A1,1,2,1,2C,2C,False,3B,3B,Not activated
8806,61,A1,1,3,0,2C,24,True,3B,3A,SDC
8807,61,A1,1,3,1,2C,2C,False,3B,3B,Not activated
8808,61,A1,1,4,0,2C,2C,False,3B,3B,Not activated
8809,61,A1,1,4,1,2C,3C,True,3B,40,SDC
8810,61,A1,1,5,0,2C,0C,True,3B,39,SDC
8811,61,A1,1,5,1,2C,2C,False,3B,3B,Not activated
8812,61,A1,1,6,0,2C,2C,False,3B,3B,Not activated
8813,61,A1,1,6,1,2C,6C,True,3B,68,SDC
8814,61,A1,1,7,0,2C,2C,False,3B,3B,Not activated
8815,61,A1,1,7,1,2C,AC,True,3B,36,SDC
8816,61,A2,2,0,0,28,28,False,3B,3B,Not activated
8817,61,A2,2,0,1,28,29,True,3B,3B,Masked
8818,61,A2,2,1,0,28,28,False,3B,3B,Not activated
8819,61,A2,2,1,1,28,2A,True,3B,3B,Masked
8820,61,A2,2,2,0,28,28,False,3B,3B,Not activated
8821,61,A2,2,2,1,28,2C,True,3B,3B,Masked
8822,61,A2,2,3,0,28,20,True,3B,3A,SDC
8823,61,A2,2,3,1,28,28,False,3B,3B,Not activated
8824,61,A2,2,4,0,28,28,False,3B,3B,Not activated
8825,61,A2,2,4,1,28,38,True,3B,3C,SDC
8826,61,A2,2,5,0,28,08,True,3B,3A,SDC
8827,61,A2,2,5,1,28,28,False,3B,3B,Not activated
8828,61,A2,2,6,0,28,28,False,3B,3B,Not activated
8829,61,A2,2,6,1,28,68,True,3B,57,SDC
8830,61,A2,2,7,0,28,28,False,3B,3B,Not activated
8831,61,A2,2,7,1,28,A8,True,3B,3A,SDC
8832,61,A3,3,0,0,B5,B4,True,3B,3A,SDC
8833,61,A3,3,0,1,B5,B5,False,3B,3B,Not activated
8834,61,A3,3,1,0,B5,B5,False,3B,3B,Not activated
8835,61,A3,3,1,1,B5,B7,True,3B,3C,SDC
8836,61,A3,3,2,0,B5,B1,True,3B,39,SDC
8837,61,A3,3,2,1,B5,B5,False,3B,3B,Not activated
8838,61,A3,3,3,0,B5,B5,False,3B,3B,Not activated
8839,61,A3,3,3,1,B5,BD,True,3B,40,SDC
8840,61,A3,3,4,0,B5,A5,True,3B,36,SDC
8841,61,A3,3,4,1,B5,B5,False,3B,3B,Not activated
8842,61,A3,3,5,0,B5,95,True,3B,35,SDC
8843,61,A3,3,5,1,B5,B5,False,3B,3B,Not activated
8844,61,A3,3,6,0,B5,B5,False,3B,3B,Not activated
8845,61,A3,3,6,1,B5,F5,True,3B,72,SDC
8846,61,A3,3,7,0,B5,35,True,3B,21,SDC
8847,61,A3,3,7,1,B5,B5,False,3B,3B,Not activated
8848,61,B0,4,0,0,31,30,True,3B,3B,Masked
8849,61,B0,4,0,1,31,31,False,3B,3B,Not activated
8850,61,B0,4,1,0,31,31,False,3B,3B,Not activated
8851,61,B0,4,1,1,31,33,True,3B,3A,SDC
8852,61,B0,4,2,0,31,31,False,3B,3B,Not activated
8853,61,B0,4,2,1,31,35,True,3B,39,SDC
8854,61,B0,4,3,0,31,31,False,3B,3B,Not activated
8855,61,B0,4,3,1,31,39,True,3B,36,SDC
8856,61,B0,4,4,0,31,21,True,3B,3E,SDC
8857,61,B0,4,4,1,31,31,False,3B,3B,Not activated
8858,61,B0,4,5,0,31,11,True,3B,3F,SDC
8859,61,B0,4,5,1,31,31,False,3B,3B,Not activated
8860,61,B0,4,6,0,31,31,False,3B,3B,Not activated
8861,61,B0,4,6,1,31,71,True,3B,F0,SDC
8862,61,B0,4,7,0,31,31,False,3B,3B,Not activated
8863,61,B0,4,7,1,31,B1,True,3B,41,SDC
8864,61,B1,5,0,0,33,32,True,3B,3B,Masked
8865,61,B1,5,0,1,33,33,False,3B,3B,Not activated
8866,61,B1,5,1,0,33,31,True,3B,3A,SDC
8867,61,B1,5,1,1,33,33,False,3B,3B,Not activated
8868,61,B1,5,2,0,33,33,False,3B,3B,Not activated
8869,61,B1,5,2,1,33,37,True,3B,3C,SDC
8870,61,B1,5,3,0,33,33,False,3B,3B,Not activated
8871,61,B1,5,3,1,33,3B,True,3B,3D,SDC
8872,61,B1,5,4,0,33,23,True,3B,39,SDC
8873,61,B1,5,4,1,33,33,False,3B,3B,Not activated
8874,61,B1,5,5,0,33,13,True,3B,39,SDC
8875,61,B1,5,5,1,33,33,False,3B,3B,Not activated
8876,61,B1,5,6,0,33,33,False,3B,3B,Not activated
8877,61,B1,5,6,1,33,73,True,3B,68,SDC
8878,61,B1,5,7,0,33,33,False,3B,3B,Not activated
8879,61,B1,5,7,1,33,B3,True,3B,36,SDC
8880,61,B2,6,0,0,25,24,True,3B,3B,Masked
8881,61,B2,6,0,1,25,25,False,3B,3B,Not activated
8882,61,B2,6,1,0,25,25,False,3B,3B,Not activated
8883,61,B2,6,1,1,25,27,True,3B,3B,Masked
8884,61,B2,6,2,0,25,21,True,3B,3B,Masked
8885,61,B2,6,2,1,25,25,False,3B,3B,Not activated
8886,61,B2,6,3,0,25,25,False,3B,3B,Not activated
8887,61,B2,6,3,1,25,2D,True,3B,3B,Masked
8888,61,B2,6,4,0,25,25,False,3B,3B,Not activated
8889,61,B2,6,4,1,25,35,True,3B,3C,SDC
8890,61,B2,6,5,0,25,05,True,3B,3A,SDC
8891,61,B2,6,5,1,25,25,False,3B,3B,Not activated
8892,61,B2,6,6,0,25,25,False,3B,3B,Not activated
8893,61,B2,6,6,1,25,65,True,3B,57,SDC
8894,61,B2,6,7,0,25,25,False,3B,3B,Not activated
8895,61,B2,6,7,1,25,A5,True,3B,3A,SDC
8896,61,B3,7,0,0,B4,B4,False,3B,3B,Not activated
8897,61,B3,7,0,1,B4,B5,True,3B,3B,Masked
8898,61,B3,7,1,0,B4,B4,False,3B,3B,Not activated
8899,61,B3,7,1,1,B4,B6,True,3B,3C,SDC
8900,61,B3,7,2,0,B4,B0,True,3B,39,SDC
8901,61,B3,7,2,1,B4,B4,False,3B,3B,Not activated
8902,61,B3,7,3,0,B4,B4,False,3B,3B,Not activated
8903,61,B3,7,3,1,B4,BC,True,3B,40,SDC
8904,61,B3,7,4,0,B4,A4,True,3B,36,SDC
8905,61,B3,7,4,1,B4,B4,False,3B,3B,Not activated
8906,61,B3,7,5,0,B4,94,True,3B,35,SDC
8907,61,B3,7,5,1,B4,B4,False,3B,3B,Not activated
8908,61,B3,7,6,0,B4,B4,False,3B,3B,Not activated
8909,61,B3,7,6,1,B4,F4,True,3B,72,SDC
8910,61,B3,7,7,0,B4,34,True,3B,21,SDC
8911,61,B3,7,7,1,B4,B4,False,3B,3B,Not activated
8912,61,C0,8,0,0,37,36,True,3B,3A,SDC
8913,61,C0,8,0,1,37,37,False,3B,3B,Not activated
8914,61,C0,8,1,0,37,35,True,3B,3A,SDC
8915,61,C0,8,1,1,37,37,False,3B,3B,Not activated
8916,61,C0,8,2,0,37,33,True,3B,39,SDC
8917,61,C0,8,2,1,37,37,False,3B,3B,Not activated
8918,61,C0,8,3,0,37,37,False,3B,3B,Not activated
8919,61,C0,8,3,1,37,3F,True,3B,41,SDC
8920,61,C0,8,4,0,37,27,True,3B,33,SDC
8921,61,C0,8,4,1,37,37,False,3B,3B,Not activated
8922,61,C0,8,5,0,37,17,True,3B,2F,SDC
8923,61,C0,8,5,1,37,37,False,3B,3B,Not activated
8924,61,C0,8,6,0,37,37,False,3B,3B,Not activated
8925,61,C0,8,6,1,37,77,True,3B,77,SDC
8926,61,C0,8,7,0,37,37,False,3B,3B,Not activated
8927,61,C0,8,7,1,37,B7,True,3B,B0,SDC
8928,62,A0,0,0,0,31,30,True,B8,B8,Masked
8929,62,A0,0,0,1,31,31,False,B8,B8,Not activated
8930,62,A0,0,1,0,31,31,False,B8,B8,Not activated
8931,62,A0,0,1,1,31,33,True,B8,B8,Masked
8932,62,A0,0,2,0,31,31,False,B8,B8,Not activated
8933,62,A0,0,2,1,31,35,True,B8,B8,Masked
8934,62,A0,0,3,0,31,31,False,B8,B8,Not activated
8935,62,A0,0,3,1,31,39,True,B8,B8,Masked
8936,62,A0,0,4,0,31,21,True,B8,B8,Masked
8937,62,A0,0,4,1,31,31,False,B8,B8,Not activated
8938,62,A0,0,5,0,31,11,True,B8,B8,Masked
8939,62,A0,0,5,1,31,31,False,B8,B8,Not activated
8940,62,A0,0,6,0,31,31,False,B8,B8,Not activated
8941,62,A0,0,6,1,31,71,True,B8,34,SDC
8942,62,A0,0,7,0,31,31,False,B8,B8,Not activated
8943,62,A0,0,7,1,31,B1,True,B8,B8,Masked
8944,62,A1,1,0,0,AA,AA,False,B8,B8,Not activated
8945,62,A1,1,0,1,AA,AB,True,B8,B8,Masked
8946,62,A1,1,1,0,AA,A8,True,B8,B8,Masked
8947,62,A1,1,1,1,AA,AA,False,B8,B8,Not activated
8948,62,A1,1,2,0,AA,AA,False,B8,B8,Not activated
8949,62,A1,1,2,1,AA,AE,True,B8,B8,Masked
8950,62,A1,1,3,0,AA,A2,True,B8,B8,Masked
8951,62,A1,1,3,1,AA,AA,False,B8,B8,Not activated
8952,62,A1,1,4,0,AA,AA,False,B8,B8,Not activated
8953,62,A1,1,4,1,AA,BA,True,B8,B4,SDC
8954,62,A1,1,5,0,AA,8A,True,B8,B9,SDC
8955,62,A1,1,5,1,AA,AA,False,B8,B8,Not activated
8956,62,A1,1,6,0,AA,AA,False,B8,B8,Not activated
8957,62,A1,1,6,1,AA,EA,True,B8,5C,SDC
8958,62,A1,1,7,0,AA,2A,True,B8,B9,SDC
8959,62,A1,1,7,1,AA,AA,False,B8,B8,Not activated
8960,62,A2,2,0,0,A1,A0,True,B8,B6,SDC
8961,62,A2,2,0,1,A1,A1,False,B8,B8,Not activated
8962,62,A2,2,1,0,A1,A1,False,B8,B8,Not activated
8963,62,A2,2,1,1,A1,A3,True,B8,B8,Masked
8964,62,A2,2,2,0,A1,A1,False,B8,B8,Not activated
8965,62,A2,2,2,1,A1,A5,True,B8,B8,Masked
8966,62,A2,2,3,0,A1,A1,False,B8,B8,Not activated
8967,62,A2,2,3,1,A1,A9,True,B8,B8,Masked
8968,62,A2,2,4,0,A1,A1,False,B8,B8,Not activated
8969,62,A2,2,4,1,A1,B1,True,B8,BA,SDC
8970,62,A2,2,5,0,A1,81,True,B8,B6,SDC
8971,62,A2,2,5,1,A1,A1,False,B8,B8,Not activated
8972,62,A2,2,6,0,A1,A1,False,B8,B8,Not activated
8973,62,A2,2,6,1,A1,E1,True,B8,DD,SDC
8974,62,A2,2,7,0,A1,21,True,B8,B4,SDC
8975,62,A2,2,7,1,A1,A1,False,B8,B8,Not activated
8976,62,A3,3,0,0,A8,A8,False,B8,B8,Not activated
8977,62,A3,3,0,1,A8,A9,True,B8,B8,Masked
8978,62,A3,3,1,0,A8,A8,False,B8,B8,Not activated
8979,62,A3,3,1,1,A8,AA,True,B8,B8,Masked
8980,62,A3,3,2,0,A8,A8,False,B8,B8,Not activated
8981,62,A3,3,2,1,A8,AC,True,B8,B8,Masked
8982,62,A3,3,3,0,A8,A0,True,B8,B6,SDC
8983,62,A3,3,3,1,A8,A8,False,B8,B8,Not activated
8984,62,A3,3,4,0,A8,A8,False,B8,B8,Not activated
8985,62,A3,3,4,1,A8,B8,True,B8,BC,SDC
8986,62,A3,3,5,0,A8,88,True,B8,B5,SDC
8987,62,A3,3,5,1,A8,A8,False,B8,B8,Not activated
8988,62,A3,3,6,0,A8,A8,False,B8,B8,Not activated
8989,62,A3,3,6,1,A8,E8,True,B8,E2,SDC
8990,62,A3,3,7,0,A8,28,True,B8,B2,SDC
8991,62,A3,3,7,1,A8,A8,False,B8,B8,Not activated
8992,62,B0,4,0,0,06,06,False,B8,B8,Not activated
8993,62,B0,4,0,1,06,07,True,B8,B8,Masked
8994,62,B0,4,1,0,06,04,True,B8,B8,Masked
8995,62,B0,4,1,1,06,06,False,B8,B8,Not activated
8996,62,B0,4,2,0,06,02,True,B8,B8,Masked
8997,62,B0,4,2,1,06,06,False,B8,B8,Not activated
8998,62,B0,4,3,0,06,06,False,B8,B8,Not activated
8999,62,B0,4,3,1,06,0E,True,B8,B8,Masked
9000,62,B0,4,4,0,06,06,False,B8,B8,Not activated
9001,62,B0,4,4,1,06,16,True,B8,B8,Masked
9002,62,B0,4,5,0,06,06,False,B8,B8,Not activated
9003,62,B0,4,5,1,06,26,True,B8,B6,SDC
9004,62,B0,4,6,0,06,06,False,B8,B8,Not activated
9005,62,B0,4,6,1,06,46,True,B8,38,SDC
9006,62,B0,4,7,0,06,06,False,B8,B8,Not activated
9007,62,B0,4,7,1,06,86,True,B8,B8,Masked
9008,62,B1,5,0,0,AA,AA,False,B8,B8,Not activated
9009,62,B1,5,0,1,AA,AB,True,B8,B8,Masked
9010,62,B1,5,1,0,AA,A8,True,B8,B8,Masked
9011,62,B1,5,1,1,AA,AA,False,B8,B8,Not activated
9012,62,B1,5,2,0,AA,AA,False,B8,B8,Not activated
9013,62,B1,5,2,1,AA,AE,True,B8,B8,Masked
9014,62,B1,5,3,0,AA,A2,True,B8,B8,Masked
9015,62,B1,5,3,1,AA,AA,False,B8,B8,Not activated
9016,62,B1,5,4,0,AA,AA,False,B8,B8,Not activated
9017,62,B1,5,4,1,AA,BA,True,B8,B4,SDC
9018,62,B1,5,5,0,AA,8A,True,B8,B9,SDC
9019,62,B1,5,5,1,AA,AA,False,B8,B8,Not activated
9020,62,B1,5,6,0,AA,AA,False,B8,B8,Not activated
9021,62,B1,5,6,1,AA,EA,True,B8,5C,SDC
9022,62,B1,5,7,0,AA,2A,True,B8,B9,SDC
9023,62,B1,5,7,1,AA,AA,False,B8,B8,Not activated
9024,62,B2,6,0,0,33,32,True,B8,B6,SDC
9025,62,B2,6,0,1,33,33,False,B8,B8,Not activated
9026,62,B2,6,1,0,33,31,True,B8,B6,SDC
9027,62,B2,6,1,1,33,33,False,B8,B8,Not activated
