vector_id,label,width_bits,fraction_bits,original,signed_raw,encoded_hex,decoded_fixed,quantization_error
80,B1,16,10,0.9991448338,1023,03FF,0.9990234375,-0.0001213963
80,B2,16,10,0.3445631686,353,0161,0.3447265625,0.0001633939
80,B3,16,10,-0.4609779481,-472,FE28,-0.4609375,4.04481e-05
80,C0,32,20,-0.9195366537,-964204,FFF14994,-0.919536590576,6.31238281645e-08
81,A0,16,10,0.5125376608,525,020D,0.5126953125,0.0001576517
81,A1,16,10,-0.0589983535,-60,FFC4,-0.05859375,0.0004046035
81,A2,16,10,0.3030189789,310,0136,0.302734375,-0.0002846039
81,A3,16,10,0.8321455759,852,0354,0.83203125,-0.0001143259
81,B0,16,10,-0.6370217056,-652,FD74,-0.63671875,0.0003029556
81,B1,16,10,0.1706592506,175,00AF,0.1708984375,0.0002391869
81,B2,16,10,0.2695694389,276,0114,0.26953125,-3.81889e-05
81,B3,16,10,-0.0165483956,-17,FFEF,-0.0166015625,-5.31669e-05
81,C0,32,20,-0.8175151874,-857227,FFF2EB75,-0.81751537323,-1.85829980515e-07
82,A0,16,10,-0.3040778874,-311,FEC9,-0.3037109375,0.0003669499
82,A1,16,10,-0.3333832127,-341,FEAB,-0.3330078125,0.0003754002
82,A2,16,10,0.3402670190,348,015C,0.33984375,-0.000423269
82,A3,16,10,0.7154661888,733,02DD,0.7158203125,0.0003541237
82,B0,16,10,-0.3403926728,-349,FEA3,-0.3408203125,-0.0004276397
82,B1,16,10,0.3873473480,397,018D,0.3876953125,0.0003479645
82,B2,16,10,-0.4235644093,-434,FE4E,-0.423828125,-0.0002637157
82,B3,16,10,0.8903870791,912,0390,0.890625,0.0002379209
82,C0,32,20,0.6271320695,657596,000A08BC,0.627132415771,3.46271484375e-07
83,A0,16,10,0.1001932179,103,0067,0.1005859375,0.0003927196
83,A1,16,10,-0.0903481828,-93,FFA3,-0.0908203125,-0.0004721297
83,A2,16,10,-0.3709656857,-380,FE84,-0.37109375,-0.0001280643
83,A3,16,10,-0.3534524274,-362,FE96,-0.353515625,-6.31976e-05
83,B0,16,10,0.9403694536,963,03C3,0.9404296875,6.02339e-05
83,B1,16,10,-0.1916498860,-196,FF3C,-0.19140625,0.000243636
83,B2,16,10,0.0291925047,30,001E,0.029296875,0.0001043703
83,B3,16,10,0.9762384296,1000,03E8,0.9765625,0.0003240704
83,C0,32,20,0.3153207730,330638,00050B8E,0.315320968628,1.95627929689e-07
84,A0,16,10,0.0851871887,87,0057,0.0849609375,-0.0002262512
84,A1,16,10,-0.1735048584,-178,FF4E,-0.173828125,-0.0003232666
84,A2,16,10,-0.6248349172,-640,FD80,-0.625,-0.0001650828
84,A3,16,10,-0.2764412817,-283,FEE5,-0.2763671875,7.40942e-05
84,B0,16,10,0.5128863081,525,020D,0.5126953125,-0.0001909956
84,B1,16,10,0.2508174843,257,0101,0.2509765625,0.0001590782
84,B2,16,10,0.5199810721,532,0214,0.51953125,-0.0004498221
84,B3,16,10,-0.5928835233,-607,FDA1,-0.5927734375,0.0001100858
84,C0,32,20,0.0984392782,103221,00019335,0.0984392166138,-6.15862304626e-08
85,A0,16,10,0.8553455217,876,036C,0.85546875,0.0001232283
85,A1,16,10,-0.1237678099,-127,FF81,-0.1240234375,-0.0002556276
85,A2,16,10,0.3965000582,406,0196,0.396484375,-1.56832e-05
85,A3,16,10,-0.7571478333,-775,FCF9,-0.7568359375,0.0003118958
85,B0,16,10,0.9462936316,969,03C9,0.9462890625,-4.56910000002e-06
85,B1,16,10,0.2177433342,223,00DF,0.2177734375,3.01033e-05
85,B2,16,10,-0.5214050753,-534,FDEA,-0.521484375,-7.92997e-05
85,B3,16,10,-0.6832436724,-700,FD44,-0.68359375,-0.0003500776
85,C0,32,20,0.1016780140,106617,0001A079,0.101677894592,-1.19407714841e-07
86,A0,16,10,0.1045028181,107,006B,0.1044921875,-1.06306e-05
86,A1,16,10,-0.8135815974,-833,FCBF,-0.8134765625,0.0001050349
86,A2,16,10,0.9845142788,1008,03F0,0.984375,-0.0001392788
86,A3,16,10,0.8258597570,846,034E,0.826171875,0.000312118
86,B0,16,10,-0.0771042116,-79,FFB1,-0.0771484375,-4.42259e-05
86,B1,16,10,-0.7650677018,-783,FCF1,-0.7646484375,0.0004192643
86,B2,16,10,0.6642863475,680,02A8,0.6640625,-0.0002238475
86,B3,16,10,-0.0032489906,-3,FFFD,-0.0029296875,0.0003193031
86,C0,32,20,0.4332066520,454250,0006EE6A,0.433206558228,-9.37724609629e-08
87,A0,16,10,0.0177440301,18,0012,0.017578125,-0.0001659051
87,A1,16,10,-0.4531502066,-464,FE30,-0.453125,2.52066e-05
87,A2,16,10,0.6694478912,686,02AE,0.669921875,0.0004739838
87,A3,16,10,0.9604892652,984,03D8,0.9609375,0.0004482348
87,B0,16,10,-0.5125381878,-525,FDF3,-0.5126953125,-0.0001571247
87,B1,16,10,0.1025301538,105,0069,0.1025390625,8.9087e-06
87,B2,16,10,-0.2328279735,-238,FF12,-0.232421875,0.0004060985
87,B3,16,10,0.8437362999,864,0360,0.84375,1.37001e-05
87,C0,32,20,0.0164817832,17282,00004382,0.0164813995361,-3.83663867187e-07
88,A0,16,10,0.7586525103,777,0309,0.7587890625,0.0001365522
88,A1,16,10,0.7280538689,746,02EA,0.728515625,0.0004617561
88,A2,16,10,-0.4475051944,-458,FE36,-0.447265625,0.0002395694
88,A3,16,10,0.5800123640,594,0252,0.580078125,6.5761e-05
88,B0,16,10,-0.1701151529,-174,FF52,-0.169921875,0.0001932779
88,B1,16,10,0.8684967874,889,0379,0.8681640625,-0.0003327249
88,B2,16,10,0.0154753516,16,0010,0.015625,0.0001496484
88,B3,16,10,0.6410989464,656,0290,0.640625,-0.0004739464
88,C0,32,20,-0.4343220334,-455420,FFF90D04,-0.434322357178,-3.23777734401e-07
89,A0,16,10,-0.4028883005,-413,FE63,-0.4033203125,-0.000432012
89,A1,16,10,0.1738754448,178,00B2,0.173828125,-4.73198e-05
89,A2,16,10,0.9978046665,1022,03FE,0.998046875,0.0002422085
89,A3,16,10,-0.0207193067,-21,FFEB,-0.0205078125,0.0002114942
89,B0,16,10,-0.7028091632,-720,FD30,-0.703125,-0.0003158368
89,B1,16,10,0.0771611554,79,004F,0.0771484375,-1.27179e-05
89,B2,16,10,-0.3097521166,-317,FEC3,-0.3095703125,0.0001818041
89,B3,16,10,0.1038348341,106,006A,0.103515625,-0.0003192091
89,C0,32,20,0.0868601259,91079,000163C7,0.086859703064,-4.22836035158e-07
90,A0,16,10,-0.0893107663,-91,FFA5,-0.0888671875,0.0004435788
90,A1,16,10,-0.3564452995,-365,FE93,-0.3564453125,-1.30000000209e-08
90,A2,16,10,-0.6226952526,-638,FD82,-0.623046875,-0.0003516224
90,A3,16,10,0.3949968552,404,0194,0.39453125,-0.0004656052
90,B0,16,10,0.1435952840,147,0093,0.1435546875,-4.05965e-05
90,B1,16,10,-0.5328751079,-546,FDDE,-0.533203125,-0.0003280171
90,B2,16,10,0.5510889502,564,0234,0.55078125,-0.0003077002
90,B3,16,10,-0.9127054018,-935,FC59,-0.9130859375,-0.0003805357
90,C0,32,20,0.4894103031,513184,0007D4A0,0.489410400391,9.72906250007e-08
91,A0,16,10,0.4104557621,420,01A4,0.41015625,-0.0002995121
91,A1,16,10,0.6228178051,638,027E,0.623046875,0.0002290699
91,A2,16,10,-0.2278424950,-233,FF17,-0.2275390625,0.0003034325
91,A3,16,10,0.3273776590,335,014F,0.3271484375,-0.0002292215
91,B0,16,10,0.6414951034,657,0291,0.6416015625,0.0001064591
91,B1,16,10,0.9616362773,985,03D9,0.9619140625,0.0002777852
91,B2,16,10,-0.0093427008,-10,FFF6,-0.009765625,-0.0004229242
91,B3,16,10,-0.9259607773,-948,FC4C,-0.92578125,0.0001795273
91,C0,32,20,0.0045823003,4805,000012C5,0.00458240509033,1.04790332031e-07
92,A0,16,10,0.1803608586,185,00B9,0.1806640625,0.0003032039
92,A1,16,10,0.7394006267,757,02F5,0.7392578125,-0.0001428142
92,A2,16,10,0.7483807481,766,02FE,0.748046875,-0.0003338731
92,A3,16,10,-0.1193875805,-122,FF86,-0.119140625,0.0002469555
92,B0,16,10,0.0519021736,53,0035,0.0517578125,-0.0001443611
92,B1,16,10,-0.0861438511,-88,FFA8,-0.0859375,0.0002063511
92,B2,16,10,0.4448876551,456,01C8,0.4453125,0.0004248449
92,B3,16,10,-0.1800427605,-184,FF48,-0.1796875,0.0003552605
92,C0,32,20,0.3095626529,324600,0004F3F8,0.309562683105,3.02054687373e-08
93,A0,16,10,-0.6912775625,-708,FD3C,-0.69140625,-0.0001286875
93,A1,16,10,-0.0610187980,-62,FFC2,-0.060546875,0.000471923
93,A2,16,10,0.9384072611,961,03C1,0.9384765625,6.93014000001e-05
93,A3,16,10,-0.3228775319,-331,FEB5,-0.3232421875,-0.0003646556
93,B0,16,10,0.3854091972,395,018B,0.3857421875,0.0003329903
93,B1,16,10,0.2996733052,307,0133,0.2998046875,0.0001313823
93,B2,16,10,0.7035305847,720,02D0,0.703125,-0.0004055847
93,B3,16,10,0.7046826731,722,02D2,0.705078125,0.0003954519
93,C0,32,20,0.7186843683,753595,000B7FBB,0.718684196472,-1.71827832074e-07
94,A0,16,10,-0.2399812050,-246,FF0A,-0.240234375,-0.00025317
94,A1,16,10,-0.3666776921,-375,FE89,-0.3662109375,0.0004667546
94,A2,16,10,0.4374348504,448,01C0,0.4375,6.51496e-05
94,A3,16,10,0.5188036187,531,0213,0.5185546875,-0.0002489312
94,B0,16,10,0.7447660348,763,02FB,0.7451171875,0.0003511527
94,B1,16,10,-0.9282018003,-950,FC4A,-0.927734375,0.0004674253
94,B2,16,10,-0.8631585056,-884,FC8C,-0.86328125,-0.0001227444
94,B3,16,10,0.2623220337,269,010D,0.2626953125,0.0003732788
94,C0,32,20,0.8418581976,882752,000D7840,0.841857910156,-2.87443750024e-07
95,A0,16,10,0.9948518459,1019,03FB,0.9951171875,0.0002653416
95,A1,16,10,0.4935327335,505,01F9,0.4931640625,-0.000368671
95,A2,16,10,-0.1320570562,-135,FF79,-0.1318359375,0.0002211187
95,A3,16,10,-0.8031137472,-822,FCCA,-0.802734375,0.0003793722
95,B0,16,10,0.2674956576,274,0112,0.267578125,8.24674e-05
95,B1,16,10,0.7451584652,763,02FB,0.7451171875,-4.12777e-05
95,B2,16,10,-0.1126428967,-115,FF8D,-0.1123046875,0.0003382092
95,B3,16,10,0.3880023256,397,018D,0.3876953125,-0.0003070131
95,C0,32,20,0.8068481241,846042,000CE8DA,0.806848526001,4.0190097661e-07
96,A0,16,10,-0.9080180626,-930,FC5E,-0.908203125,-0.0001850624
96,A1,16,10,0.5922869303,607,025F,0.5927734375,0.0004865072
96,A2,16,10,-0.4132644481,-423,FE59,-0.4130859375,0.0001785106
96,A3,16,10,-0.2503178204,-256,FF00,-0.25,0.0003178204
96,B0,16,10,-0.7088604086,-726,FD2A,-0.708984375,-0.0001239664
96,B1,16,10,0.0623326363,64,0040,0.0625,0.0001673637
96,B2,16,10,0.1318561238,135,0087,0.1318359375,-2.01863e-05
96,B3,16,10,0.5850389478,599,0257,0.5849609375,-7.80103e-05
96,C0,32,20,-0.6600327019,-692094,FFF57082,-0.660032272339,4.29561132775e-07
97,A0,16,10,-0.8420632987,-862,FCA2,-0.841796875,0.0002664237
97,A1,16,10,0.7416791973,759,02F7,0.7412109375,-0.0004682598
97,A2,16,10,0.2394207371,245,00F5,0.2392578125,-0.0001629246
97,A3,16,10,-0.5183404163,-531,FDED,-0.5185546875,-0.0002142712
97,B0,16,10,0.8256580320,845,034D,0.8251953125,-0.0004627195
97,B1,16,10,-0.7137645597,-731,FD25,-0.7138671875,-0.0001026278
97,B2,16,10,-0.0777001733,-80,FFB0,-0.078125,-0.0004248267
97,B3,16,10,-0.4920453212,-504,FE08,-0.4921875,-0.0001421788
97,C0,32,20,-0.4893465837,-513117,FFF82BA3,-0.489346504211,7.94885742228e-08
98,A0,16,10,-0.9812051371,-1005,FC13,-0.9814453125,-0.0002401754
98,A1,16,10,0.6092661540,624,0270,0.609375,0.000108846
98,A2,16,10,0.8024188472,822,0336,0.802734375,0.0003155278
98,A3,16,10,0.3552217714,364,016C,0.35546875,0.0002469786
98,B0,16,10,-0.6840487559,-700,FD44,-0.68359375,0.0004550059
98,B1,16,10,-0.1165404328,-119,FF89,-0.1162109375,0.0003294953
98,B2,16,10,-0.3088687511,-316,FEC4,-0.30859375,0.0002750011
98,B3,16,10,0.1751434103,179,00B3,0.1748046875,-0.0003387228
98,C0,32,20,0.2778774047,291376,00047230,0.277877807617,4.02917187503e-07
99,A0,16,10,-0.1513821231,-155,FF65,-0.1513671875,1.49356e-05
99,A1,16,10,-0.4998035512,-512,FE00,-0.5,-0.0001964488
99,A2,16,10,0.6906078503,707,02C3,0.6904296875,-0.0001781628
99,A3,16,10,-0.6015660018,-616,FD98,-0.6015625,3.50179999997e-06
99,B0,16,10,-0.2306135021,-236,FF14,-0.23046875,0.0001447521
99,B1,16,10,-0.0335838779,-34,FFDE,-0.033203125,0.0003807529
99,B2,16,10,-0.5255885961,-538,FDE6,-0.525390625,0.0001979711
99,B3,16,10,0.1438453847,147,0093,0.1435546875,-0.0002906972
99,C0,32,20,0.1496238604,156892,000264DC,0.14962387085,1.04496093722e-08
