row,vector_id,target,operand_index,bit,stuck_at,original,faulty,activated,golden,faulty_result,faulty_is_nar,class
5770,40,A0,0,5,0,1D,1D,False,B8,B8,False,Not activated
5771,40,A0,0,5,1,1D,3D,True,B8,B4,False,SDC
5772,40,A0,0,6,0,1D,1D,False,B8,B8,False,Not activated
5773,40,A0,0,6,1,1D,5D,True,B8,AC,False,SDC
5774,40,A0,0,7,0,1D,1D,False,B8,B8,False,Not activated
5775,40,A0,0,7,1,1D,9D,True,B8,DA,False,SDC
5776,40,A1,1,0,0,E8,E8,False,B8,B8,False,Not activated
5777,40,A1,1,0,1,E8,E9,True,B8,B8,False,Masked
5778,40,A1,1,1,0,E8,E8,False,B8,B8,False,Not activated
5779,40,A1,1,1,1,E8,EA,True,B8,B8,False,Masked
5780,40,A1,1,2,0,E8,E8,False,B8,B8,False,Not activated
5781,40,A1,1,2,1,E8,EC,True,B8,B8,False,Masked
5782,40,A1,1,3,0,E8,E0,True,B8,B7,False,SDC
5783,40,A1,1,3,1,E8,E8,False,B8,B8,False,Not activated
5784,40,A1,1,4,0,E8,E8,False,B8,B8,False,Not activated
5785,40,A1,1,4,1,E8,F8,True,B8,B9,False,SDC
5786,40,A1,1,5,0,E8,C8,True,B8,B5,False,SDC
5787,40,A1,1,5,1,E8,E8,False,B8,B8,False,Not activated
5788,40,A1,1,6,0,E8,A8,True,B8,B0,False,SDC
5789,40,A1,1,6,1,E8,E8,False,B8,B8,False,Not activated
5790,40,A1,1,7,0,E8,68,True,B8,D1,False,SDC
5791,40,A1,1,7,1,E8,E8,False,B8,B8,False,Not activated
5792,40,A2,2,0,0,0E,0E,False,B8,B8,False,Not activated
5793,40,A2,2,0,1,0E,0F,True,B8,B8,False,Masked
5794,40,A2,2,1,0,0E,0C,True,B8,B8,False,Masked
5795,40,A2,2,1,1,0E,0E,False,B8,B8,False,Not activated
5796,40,A2,2,2,0,0E,0A,True,B8,B8,False,Masked
5797,40,A2,2,2,1,0E,0E,False,B8,B8,False,Not activated
5798,40,A2,2,3,0,0E,06,True,B8,BA,False,SDC
5799,40,A2,2,3,1,0E,0E,False,B8,B8,False,Not activated
5800,40,A2,2,4,0,0E,0E,False,B8,B8,False,Not activated
5801,40,A2,2,4,1,0E,1E,True,B8,B4,False,SDC
5802,40,A2,2,5,0,0E,0E,False,B8,B8,False,Not activated
5803,40,A2,2,5,1,0E,2E,True,B8,B0,False,SDC
5804,40,A2,2,6,0,0E,0E,False,B8,B8,False,Not activated
5805,40,A2,2,6,1,0E,4E,True,B8,A4,False,SDC
5806,40,A2,2,7,0,0E,0E,False,B8,B8,False,Not activated
5807,40,A2,2,7,1,0E,8E,True,B8,48,False,SDC
5808,40,A3,3,0,0,01,00,True,B8,B7,False,SDC
5809,40,A3,3,0,1,01,01,False,B8,B8,False,Not activated
5810,40,A3,3,1,0,01,01,False,B8,B8,False,Not activated
5811,40,A3,3,1,1,01,03,True,B8,B8,False,Masked
5812,40,A3,3,2,0,01,01,False,B8,B8,False,Not activated
5813,40,A3,3,2,1,01,05,True,B8,B8,False,Masked
5814,40,A3,3,3,0,01,01,False,B8,B8,False,Not activated
5815,40,A3,3,3,1,01,09,True,B8,B9,False,SDC
5816,40,A3,3,4,0,01,01,False,B8,B8,False,Not activated
5817,40,A3,3,4,1,01,11,True,B8,BA,False,SDC
5818,40,A3,3,5,0,01,01,False,B8,B8,False,Not activated
5819,40,A3,3,5,1,01,21,True,B8,BE,False,SDC
5820,40,A3,3,6,0,01,01,False,B8,B8,False,Not activated
5821,40,A3,3,6,1,01,41,True,B8,CA,False,SDC
5822,40,A3,3,7,0,01,01,False,B8,B8,False,Not activated
5823,40,A3,3,7,1,01,81,True,B8,83,False,SDC
5824,40,B0,4,0,0,F1,F0,True,B8,B8,False,Masked
5825,40,B0,4,0,1,F1,F1,False,B8,B8,False,Not activated
5826,40,B0,4,1,0,F1,F1,False,B8,B8,False,Not activated
5827,40,B0,4,1,1,F1,F3,True,B8,B8,False,Masked
5828,40,B0,4,2,0,F1,F1,False,B8,B8,False,Not activated
5829,40,B0,4,2,1,F1,F5,True,B8,B8,False,Masked
5830,40,B0,4,3,0,F1,F1,False,B8,B8,False,Not activated
5831,40,B0,4,3,1,F1,F9,True,B8,BA,False,SDC
5832,40,B0,4,4,0,F1,E1,True,B8,B4,False,SDC
5833,40,B0,4,4,1,F1,F1,False,B8,B8,False,Not activated
5834,40,B0,4,5,0,F1,D1,True,B8,B0,False,SDC
5835,40,B0,4,5,1,F1,F1,False,B8,B8,False,Not activated
5836,40,B0,4,6,0,F1,B1,True,B8,A6,False,SDC
5837,40,B0,4,6,1,F1,F1,False,B8,B8,False,Not activated
5838,40,B0,4,7,0,F1,71,True,B8,36,False,SDC
5839,40,B0,4,7,1,F1,F1,False,B8,B8,False,Not activated
5840,40,B1,5,0,0,0A,0A,False,B8,B8,False,Not activated
5841,40,B1,5,0,1,0A,0B,True,B8,B8,False,Masked
5842,40,B1,5,1,0,0A,08,True,B8,B8,False,Masked
5843,40,B1,5,1,1,0A,0A,False,B8,B8,False,Not activated
5844,40,B1,5,2,0,0A,0A,False,B8,B8,False,Not activated
5845,40,B1,5,2,1,0A,0E,True,B8,B7,False,SDC
5846,40,B1,5,3,0,0A,02,True,B8,B9,False,SDC
5847,40,B1,5,3,1,0A,0A,False,B8,B8,False,Not activated
5848,40,B1,5,4,0,0A,0A,False,B8,B8,False,Not activated
5849,40,B1,5,4,1,0A,1A,True,B8,B4,False,SDC
5850,40,B1,5,5,0,0A,0A,False,B8,B8,False,Not activated
5851,40,B1,5,5,1,0A,2A,True,B8,B2,False,SDC
5852,40,B1,5,6,0,0A,0A,False,B8,B8,False,Not activated
5853,40,B1,5,6,1,0A,4A,True,B8,AA,False,SDC
5854,40,B1,5,7,0,0A,0A,False,B8,B8,False,Not activated
5855,40,B1,5,7,1,0A,8A,True,B8,4C,False,SDC
5856,40,B2,6,0,0,E1,E0,True,B8,B8,False,Masked
5857,40,B2,6,0,1,E1,E1,False,B8,B8,False,Not activated
5858,40,B2,6,1,0,E1,E1,False,B8,B8,False,Not activated
5859,40,B2,6,1,1,E1,E3,True,B8,B8,False,Masked
5860,40,B2,6,2,0,E1,E1,False,B8,B8,False,Not activated
5861,40,B2,6,2,1,E1,E5,True,B8,B8,False,Masked
5862,40,B2,6,3,0,E1,E1,False,B8,B8,False,Not activated
5863,40,B2,6,3,1,E1,E9,True,B8,B8,False,Masked
5864,40,B2,6,4,0,E1,E1,False,B8,B8,False,Not activated
5865,40,B2,6,4,1,E1,F1,True,B8,BA,False,SDC
5866,40,B2,6,5,0,E1,C1,True,B8,B4,False,SDC
5867,40,B2,6,5,1,E1,E1,False,B8,B8,False,Not activated
5868,40,B2,6,6,0,E1,A1,True,B8,AD,False,SDC
5869,40,B2,6,6,1,E1,E1,False,B8,B8,False,Not activated
5870,40,B2,6,7,0,E1,61,True,B8,D4,False,SDC
5871,40,B2,6,7,1,E1,E1,False,B8,B8,False,Not activated
5872,40,B3,7,0,0,1B,1A,True,B8,B8,False,Masked
5873,40,B3,7,0,1,1B,1B,False,B8,B8,False,Not activated
5874,40,B3,7,1,0,1B,19,True,B8,B8,False,Masked
5875,40,B3,7,1,1,1B,1B,False,B8,B8,False,Not activated
5876,40,B3,7,2,0,1B,1B,False,B8,B8,False,Not activated
5877,40,B3,7,2,1,1B,1F,True,B8,B8,False,Masked
5878,40,B3,7,3,0,1B,13,True,B8,B8,False,Masked
5879,40,B3,7,3,1,1B,1B,False,B8,B8,False,Not activated
5880,40,B3,7,4,0,1B,0B,True,B8,B8,False,Masked
5881,40,B3,7,4,1,1B,1B,False,B8,B8,False,Not activated
5882,40,B3,7,5,0,1B,1B,False,B8,B8,False,Not activated
5883,40,B3,7,5,1,1B,3B,True,B8,B8,False,Masked
5884,40,B3,7,6,0,1B,1B,False,B8,B8,False,Not activated
5885,40,B3,7,6,1,1B,5B,True,B8,B8,False,Masked
5886,40,B3,7,7,0,1B,1B,False,B8,B8,False,Not activated
5887,40,B3,7,7,1,1B,9B,True,B8,B6,False,SDC
5888,40,C0,8,0,0,C0,C0,False,B8,B8,False,Not activated
5889,40,C0,8,0,1,C0,C1,True,B8,B8,False,Masked
5890,40,C0,8,1,0,C0,C0,False,B8,B8,False,Not activated
5891,40,C0,8,1,1,C0,C2,True,B8,B8,False,Masked
5892,40,C0,8,2,0,C0,C0,False,B8,B8,False,Not activated
5893,40,C0,8,2,1,C0,C4,True,B8,BA,False,SDC
5894,40,C0,8,3,0,C0,C0,False,B8,B8,False,Not activated
5895,40,C0,8,3,1,C0,C8,True,B8,BC,False,SDC
5896,40,C0,8,4,0,C0,C0,False,B8,B8,False,Not activated
5897,40,C0,8,4,1,C0,D0,True,B8,C0,False,SDC
5898,40,C0,8,5,0,C0,C0,False,B8,B8,False,Not activated
5899,40,C0,8,5,1,C0,E0,True,B8,CF,False,SDC
5900,40,C0,8,6,0,C0,80,True,B8,80,True,SDC
5901,40,C0,8,6,1,C0,C0,False,B8,B8,False,Not activated
5902,40,C0,8,7,0,C0,40,True,B8,2F,False,SDC
5903,40,C0,8,7,1,C0,C0,False,B8,B8,False,Not activated
5904,41,A0,0,0,0,36,36,False,EE,EE,False,Not activated
5905,41,A0,0,0,1,36,37,True,EE,EE,False,Masked
5906,41,A0,0,1,0,36,34,True,EE,ED,False,SDC
5907,41,A0,0,1,1,36,36,False,EE,EE,False,Not activated
5908,41,A0,0,2,0,36,32,True,EE,EC,False,SDC
5909,41,A0,0,2,1,36,36,False,EE,EE,False,Not activated
5910,41,A0,0,3,0,36,36,False,EE,EE,False,Not activated
5911,41,A0,0,3,1,36,3E,True,EE,F0,False,SDC
5912,41,A0,0,4,0,36,26,True,EE,E8,False,SDC
5913,41,A0,0,4,1,36,36,False,EE,EE,False,Not activated
5914,41,A0,0,5,0,36,16,True,EE,E3,False,SDC
5915,41,A0,0,5,1,36,36,False,EE,EE,False,Not activated
5916,41,A0,0,6,0,36,36,False,EE,EE,False,Not activated
5917,41,A0,0,6,1,36,76,True,EE,59,False,SDC
5918,41,A0,0,7,0,36,36,False,EE,EE,False,Not activated
5919,41,A0,0,7,1,36,B6,True,EE,BF,False,SDC
5920,41,A1,1,0,0,05,04,True,EE,EE,False,Masked
5921,41,A1,1,0,1,05,05,False,EE,EE,False,Not activated
5922,41,A1,1,1,0,05,05,False,EE,EE,False,Not activated
5923,41,A1,1,1,1,05,07,True,EE,ED,False,SDC
5924,41,A1,1,2,0,05,01,True,EE,EE,False,Masked
5925,41,A1,1,2,1,05,05,False,EE,EE,False,Not activated
5926,41,A1,1,3,0,05,05,False,EE,EE,False,Not activated
5927,41,A1,1,3,1,05,0D,True,EE,EC,False,SDC
5928,41,A1,1,4,0,05,05,False,EE,EE,False,Not activated
5929,41,A1,1,4,1,05,15,True,EE,E9,False,SDC
5930,41,A1,1,5,0,05,05,False,EE,EE,False,Not activated
5931,41,A1,1,5,1,05,25,True,EE,E5,False,SDC
5932,41,A1,1,6,0,05,05,False,EE,EE,False,Not activated
5933,41,A1,1,6,1,05,45,True,EE,DB,False,SDC
5934,41,A1,1,7,0,05,05,False,EE,EE,False,Not activated
5935,41,A1,1,7,1,05,85,True,EE,6B,False,SDC
5936,41,A2,2,0,0,1C,1C,False,EE,EE,False,Not activated
5937,41,A2,2,0,1,1C,1D,True,EE,ED,False,SDC
5938,41,A2,2,1,0,1C,1C,False,EE,EE,False,Not activated
5939,41,A2,2,1,1,1C,1E,True,EE,EC,False,SDC
5940,41,A2,2,2,0,1C,18,True,EE,F1,False,SDC
5941,41,A2,2,2,1,1C,1C,False,EE,EE,False,Not activated
5942,41,A2,2,3,0,1C,14,True,EE,F5,False,SDC
5943,41,A2,2,3,1,1C,1C,False,EE,EE,False,Not activated
5944,41,A2,2,4,0,1C,0C,True,EE,FC,False,SDC
5945,41,A2,2,4,1,1C,1C,False,EE,EE,False,Not activated
5946,41,A2,2,5,0,1C,1C,False,EE,EE,False,Not activated
5947,41,A2,2,5,1,1C,3C,True,EE,D2,False,SDC
5948,41,A2,2,6,0,1C,1C,False,EE,EE,False,Not activated
5949,41,A2,2,6,1,1C,5C,True,EE,AF,False,SDC
5950,41,A2,2,7,0,1C,1C,False,EE,EE,False,Not activated
5951,41,A2,2,7,1,1C,9C,True,EE,61,False,SDC
5952,41,A3,3,0,0,1F,1E,True,EE,EE,False,Masked
5953,41,A3,3,0,1,1F,1F,False,EE,EE,False,Not activated
5954,41,A3,3,1,0,1F,1D,True,EE,EE,False,Masked
5955,41,A3,3,1,1,1F,1F,False,EE,EE,False,Not activated
5956,41,A3,3,2,0,1F,1B,True,EE,ED,False,SDC
5957,41,A3,3,2,1,1F,1F,False,EE,EE,False,Not activated
5958,41,A3,3,3,0,1F,17,True,EE,EC,False,SDC
5959,41,A3,3,3,1,1F,1F,False,EE,EE,False,Not activated
5960,41,A3,3,4,0,1F,0F,True,EE,E9,False,SDC
5961,41,A3,3,4,1,1F,1F,False,EE,EE,False,Not activated
5962,41,A3,3,5,0,1F,1F,False,EE,EE,False,Not activated
5963,41,A3,3,5,1,1F,3F,True,EE,F9,False,SDC
5964,41,A3,3,6,0,1F,1F,False,EE,EE,False,Not activated
5965,41,A3,3,6,1,1F,5F,True,EE,0D,False,SDC
5966,41,A3,3,7,0,1F,1F,False,EE,EE,False,Not activated
5967,41,A3,3,7,1,1F,9F,True,EE,BC,False,SDC
5968,41,B0,4,0,0,16,16,False,EE,EE,False,Not activated
5969,41,B0,4,0,1,16,17,True,EE,EE,False,Masked
5970,41,B0,4,1,0,16,14,True,EE,EC,False,SDC
5971,41,B0,4,1,1,16,16,False,EE,EE,False,Not activated
5972,41,B0,4,2,0,16,12,True,EE,EA,False,SDC
5973,41,B0,4,2,1,16,16,False,EE,EE,False,Not activated
5974,41,B0,4,3,0,16,16,False,EE,EE,False,Not activated
5975,41,B0,4,3,1,16,1E,True,EE,F4,False,SDC
5976,41,B0,4,4,0,16,06,True,EE,E0,False,SDC
5977,41,B0,4,4,1,16,16,False,EE,EE,False,Not activated
5978,41,B0,4,5,0,16,16,False,EE,EE,False,Not activated
5979,41,B0,4,5,1,16,36,True,EE,09,False,SDC
5980,41,B0,4,6,0,16,16,False,EE,EE,False,Not activated
5981,41,B0,4,6,1,16,56,True,EE,38,False,SDC
5982,41,B0,4,7,0,16,16,False,EE,EE,False,Not activated
5983,41,B0,4,7,1,16,96,True,EE,95,False,SDC
5984,41,B1,5,0,0,EF,EE,True,EE,EE,False,Masked
5985,41,B1,5,0,1,EF,EF,False,EE,EE,False,Not activated
5986,41,B1,5,1,0,EF,ED,True,EE,EE,False,Masked
5987,41,B1,5,1,1,EF,EF,False,EE,EE,False,Not activated
5988,41,B1,5,2,0,EF,EB,True,EE,ED,False,SDC
5989,41,B1,5,2,1,EF,EF,False,EE,EE,False,Not activated
5990,41,B1,5,3,0,EF,E7,True,EE,ED,False,SDC
5991,41,B1,5,3,1,EF,EF,False,EE,EE,False,Not activated
5992,41,B1,5,4,0,EF,EF,False,EE,EE,False,Not activated
5993,41,B1,5,4,1,EF,FF,True,EE,EE,False,Masked
5994,41,B1,5,5,0,EF,CF,True,EE,EB,False,SDC
5995,41,B1,5,5,1,EF,EF,False,EE,EE,False,Not activated
5996,41,B1,5,6,0,EF,AF,True,EE,E7,False,SDC
5997,41,B1,5,6,1,EF,EF,False,EE,EE,False,Not activated
5998,41,B1,5,7,0,EF,6F,True,EE,02,False,SDC
5999,41,B1,5,7,1,EF,EF,False,EE,EE,False,Not activated
6000,41,B2,6,0,0,C9,C8,True,EE,EE,False,Masked
6001,41,B2,6,0,1,C9,C9,False,EE,EE,False,Not activated
6002,41,B2,6,1,0,C9,C9,False,EE,EE,False,Not activated
6003,41,B2,6,1,1,C9,CB,True,EE,EF,False,SDC
6004,41,B2,6,2,0,C9,C9,False,EE,EE,False,Not activated
6005,41,B2,6,2,1,C9,CD,True,EE,F0,False,SDC
6006,41,B2,6,3,0,C9,C1,True,EE,EA,False,SDC
6007,41,B2,6,3,1,C9,C9,False,EE,EE,False,Not activated
6008,41,B2,6,4,0,C9,C9,False,EE,EE,False,Not activated
6009,41,B2,6,4,1,C9,D9,True,EE,F5,False,SDC
6010,41,B2,6,5,0,C9,C9,False,EE,EE,False,Not activated
6011,41,B2,6,5,1,C9,E9,True,EE,FC,False,SDC
6012,41,B2,6,6,0,C9,89,True,EE,96,False,SDC
6013,41,B2,6,6,1,C9,C9,False,EE,EE,False,Not activated
6014,41,B2,6,7,0,C9,49,True,EE,2A,False,SDC
6015,41,B2,6,7,1,C9,C9,False,EE,EE,False,Not activated
6016,41,B3,7,0,0,15,14,True,EE,EE,False,Masked
6017,41,B3,7,0,1,15,15,False,EE,EE,False,Not activated
6018,41,B3,7,1,0,15,15,False,EE,EE,False,Not activated
6019,41,B3,7,1,1,15,17,True,EE,EF,False,SDC
6020,41,B3,7,2,0,15,11,True,EE,EC,False,SDC
6021,41,B3,7,2,1,15,15,False,EE,EE,False,Not activated
6022,41,B3,7,3,0,15,15,False,EE,EE,False,Not activated
6023,41,B3,7,3,1,15,1D,True,EE,F2,False,SDC
6024,41,B3,7,4,0,15,05,True,EE,E6,False,SDC
6025,41,B3,7,4,1,15,15,False,EE,EE,False,Not activated
6026,41,B3,7,5,0,15,15,False,EE,EE,False,Not activated
6027,41,B3,7,5,1,15,35,True,EE,FE,False,SDC
6028,41,B3,7,6,0,15,15,False,EE,EE,False,Not activated
6029,41,B3,7,6,1,15,55,True,EE,17,False,SDC
6030,41,B3,7,7,0,15,15,False,EE,EE,False,Not activated
6031,41,B3,7,7,1,15,95,True,EE,A0,False,SDC
6032,41,C0,8,0,0,EA,EA,False,EE,EE,False,Not activated
6033,41,C0,8,0,1,EA,EB,True,EE,EF,False,SDC
6034,41,C0,8,1,0,EA,E8,True,EE,EC,False,SDC
6035,41,C0,8,1,1,EA,EA,False,EE,EE,False,Not activated
6036,41,C0,8,2,0,EA,EA,False,EE,EE,False,Not activated
6037,41,C0,8,2,1,EA,EE,True,EE,F2,False,SDC
6038,41,C0,8,3,0,EA,E2,True,EE,E6,False,SDC
6039,41,C0,8,3,1,EA,EA,False,EE,EE,False,Not activated
6040,41,C0,8,4,0,EA,EA,False,EE,EE,False,Not activated
6041,41,C0,8,4,1,EA,FA,True,EE,FE,False,SDC
6042,41,C0,8,5,0,EA,CA,True,EE,CE,False,SDC
6043,41,C0,8,5,1,EA,EA,False,EE,EE,False,Not activated
6044,41,C0,8,6,0,EA,AA,True,EE,AC,False,SDC
6045,41,C0,8,6,1,EA,EA,False,EE,EE,False,Not activated
6046,41,C0,8,7,0,EA,6A,True,EE,6A,False,SDC
6047,41,C0,8,7,1,EA,EA,False,EE,EE,False,Not activated
6048,42,A0,0,0,0,E8,E8,False,D7,D7,False,Not activated
6049,42,A0,0,0,1,E8,E9,True,D7,D7,False,Masked
6050,42,A0,0,1,0,E8,E8,False,D7,D7,False,Not activated
6051,42,A0,0,1,1,E8,EA,True,D7,D6,False,SDC
6052,42,A0,0,2,0,E8,E8,False,D7,D7,False,Not activated
6053,42,A0,0,2,1,E8,EC,True,D7,D6,False,SDC
6054,42,A0,0,3,0,E8,E0,True,D7,DA,False,SDC
6055,42,A0,0,3,1,E8,E8,False,D7,D7,False,Not activated
6056,42,A0,0,4,0,E8,E8,False,D7,D7,False,Not activated
6057,42,A0,0,4,1,E8,F8,True,D7,D1,False,SDC
6058,42,A0,0,5,0,E8,C8,True,D7,E3,False,SDC
6059,42,A0,0,5,1,E8,E8,False,D7,D7,False,Not activated
6060,42,A0,0,6,0,E8,A8,True,D7,F8,False,SDC
6061,42,A0,0,6,1,E8,E8,False,D7,D7,False,Not activated
6062,42,A0,0,7,0,E8,68,True,D7,A3,False,SDC
6063,42,A0,0,7,1,E8,E8,False,D7,D7,False,Not activated
6064,42,A1,1,0,0,2D,2C,True,D7,D7,False,Masked
6065,42,A1,1,0,1,2D,2D,False,D7,D7,False,Not activated
6066,42,A1,1,1,0,2D,2D,False,D7,D7,False,Not activated
6067,42,A1,1,1,1,2D,2F,True,D7,D6,False,SDC
6068,42,A1,1,2,0,2D,29,True,D7,D7,False,Masked
6069,42,A1,1,2,1,2D,2D,False,D7,D7,False,Not activated
6070,42,A1,1,3,0,2D,25,True,D7,D8,False,SDC
6071,42,A1,1,3,1,2D,2D,False,D7,D7,False,Not activated
6072,42,A1,1,4,0,2D,2D,False,D7,D7,False,Not activated
6073,42,A1,1,4,1,2D,3D,True,D7,D4,False,SDC
6074,42,A1,1,5,0,2D,0D,True,D7,DD,False,SDC
6075,42,A1,1,5,1,2D,2D,False,D7,D7,False,Not activated
6076,42,A1,1,6,0,2D,2D,False,D7,D7,False,Not activated
6077,42,A1,1,6,1,2D,6D,True,D7,BA,False,SDC
6078,42,A1,1,7,0,2D,2D,False,D7,D7,False,Not activated
6079,42,A1,1,7,1,2D,AD,True,D7,F2,False,SDC
6080,42,A2,2,0,0,1C,1C,False,D7,D7,False,Not activated
6081,42,A2,2,0,1,1C,1D,True,D7,D7,False,Masked
6082,42,A2,2,1,0,1C,1C,False,D7,D7,False,Not activated
6083,42,A2,2,1,1,1C,1E,True,D7,D6,False,SDC
6084,42,A2,2,2,0,1C,18,True,D7,D8,False,SDC
6085,42,A2,2,2,1,1C,1C,False,D7,D7,False,Not activated
6086,42,A2,2,3,0,1C,14,True,D7,D8,False,SDC
6087,42,A2,2,3,1,1C,1C,False,D7,D7,False,Not activated
6088,42,A2,2,4,0,1C,0C,True,D7,DA,False,SDC
6089,42,A2,2,4,1,1C,1C,False,D7,D7,False,Not activated
6090,42,A2,2,5,0,1C,1C,False,D7,D7,False,Not activated
6091,42,A2,2,5,1,1C,3C,True,D7,D1,False,SDC
6092,42,A2,2,6,0,1C,1C,False,D7,D7,False,Not activated
6093,42,A2,2,6,1,1C,5C,True,D7,C6,False,SDC
6094,42,A2,2,7,0,1C,1C,False,D7,D7,False,Not activated
6095,42,A2,2,7,1,1C,9C,True,D7,FA,False,SDC
6096,42,A3,3,0,0,E6,E6,False,D7,D7,False,Not activated
6097,42,A3,3,0,1,E6,E7,True,D7,D6,False,SDC
6098,42,A3,3,1,0,E6,E4,True,D7,D7,False,Masked
6099,42,A3,3,1,1,E6,E6,False,D7,D7,False,Not activated
6100,42,A3,3,2,0,E6,E2,True,D7,D8,False,SDC
6101,42,A3,3,2,1,E6,E6,False,D7,D7,False,Not activated
6102,42,A3,3,3,0,E6,E6,False,D7,D7,False,Not activated
6103,42,A3,3,3,1,E6,EE,True,D7,D3,False,SDC
6104,42,A3,3,4,0,E6,E6,False,D7,D7,False,Not activated
6105,42,A3,3,4,1,E6,F6,True,D7,D0,False,SDC
6106,42,A3,3,5,0,E6,C6,True,D7,E4,False,SDC
6107,42,A3,3,5,1,E6,E6,False,D7,D7,False,Not activated
6108,42,A3,3,6,0,E6,A6,True,D7,FB,False,SDC
6109,42,A3,3,6,1,E6,E6,False,D7,D7,False,Not activated
6110,42,A3,3,7,0,E6,66,True,D7,A2,False,SDC
6111,42,A3,3,7,1,E6,E6,False,D7,D7,False,Not activated
6112,42,B0,4,0,0,E8,E8,False,D7,D7,False,Not activated
6113,42,B0,4,0,1,E8,E9,True,D7,D7,False,Masked
6114,42,B0,4,1,0,E8,E8,False,D7,D7,False,Not activated
6115,42,B0,4,1,1,E8,EA,True,D7,D6,False,SDC
6116,42,B0,4,2,0,E8,E8,False,D7,D7,False,Not activated
6117,42,B0,4,2,1,E8,EC,True,D7,D6,False,SDC
6118,42,B0,4,3,0,E8,E0,True,D7,DA,False,SDC
6119,42,B0,4,3,1,E8,E8,False,D7,D7,False,Not activated
6120,42,B0,4,4,0,E8,E8,False,D7,D7,False,Not activated
6121,42,B0,4,4,1,E8,F8,True,D7,D1,False,SDC
6122,42,B0,4,5,0,E8,C8,True,D7,E3,False,SDC
6123,42,B0,4,5,1,E8,E8,False,D7,D7,False,Not activated
6124,42,B0,4,6,0,E8,A8,True,D7,F8,False,SDC
6125,42,B0,4,6,1,E8,E8,False,D7,D7,False,Not activated
6126,42,B0,4,7,0,E8,68,True,D7,A3,False,SDC
6127,42,B0,4,7,1,E8,E8,False,D7,D7,False,Not activated
6128,42,B1,5,0,0,F4,F4,False,D7,D7,False,Not activated
6129,42,B1,5,0,1,F4,F5,True,D7,D7,False,Masked
6130,42,B1,5,1,0,F4,F4,False,D7,D7,False,Not activated
6131,42,B1,5,1,1,F4,F6,True,D7,D8,False,SDC
6132,42,B1,5,2,0,F4,F0,True,D7,D4,False,SDC
6133,42,B1,5,2,1,F4,F4,False,D7,D7,False,Not activated
6134,42,B1,5,3,0,F4,F4,False,D7,D7,False,Not activated
6135,42,B1,5,3,1,F4,FC,True,D7,DC,False,SDC
6136,42,B1,5,4,0,F4,E4,True,D7,CB,False,SDC
6137,42,B1,5,4,1,F4,F4,False,D7,D7,False,Not activated
6138,42,B1,5,5,0,F4,D4,True,D7,C0,False,SDC
6139,42,B1,5,5,1,F4,F4,False,D7,D7,False,Not activated
6140,42,B1,5,6,0,F4,B4,True,D7,B0,False,SDC
6141,42,B1,5,6,1,F4,F4,False,D7,D7,False,Not activated
6142,42,B1,5,7,0,F4,74,True,D7,6A,False,SDC
6143,42,B1,5,7,1,F4,F4,False,D7,D7,False,Not activated
6144,42,B2,6,0,0,F4,F4,False,D7,D7,False,Not activated
6145,42,B2,6,0,1,F4,F5,True,D7,D7,False,Masked
6146,42,B2,6,1,0,F4,F4,False,D7,D7,False,Not activated
6147,42,B2,6,1,1,F4,F6,True,D7,D8,False,SDC
6148,42,B2,6,2,0,F4,F0,True,D7,D5,False,SDC
6149,42,B2,6,2,1,F4,F4,False,D7,D7,False,Not activated
6150,42,B2,6,3,0,F4,F4,False,D7,D7,False,Not activated
6151,42,B2,6,3,1,F4,FC,True,D7,DA,False,SDC
6152,42,B2,6,4,0,F4,E4,True,D7,D0,False,SDC
6153,42,B2,6,4,1,F4,F4,False,D7,D7,False,Not activated
6154,42,B2,6,5,0,F4,D4,True,D7,C9,False,SDC
6155,42,B2,6,5,1,F4,F4,False,D7,D7,False,Not activated
6156,42,B2,6,6,0,F4,B4,True,D7,BB,False,SDC
6157,42,B2,6,6,1,F4,F4,False,D7,D7,False,Not activated
6158,42,B2,6,7,0,F4,74,True,D7,60,False,SDC
6159,42,B2,6,7,1,F4,F4,False,D7,D7,False,Not activated
6160,42,B3,7,0,0,E6,E6,False,D7,D7,False,Not activated
6161,42,B3,7,0,1,E6,E7,True,D7,D6,False,SDC
6162,42,B3,7,1,0,E6,E4,True,D7,D7,False,Masked
6163,42,B3,7,1,1,E6,E6,False,D7,D7,False,Not activated
6164,42,B3,7,2,0,E6,E2,True,D7,D8,False,SDC
6165,42,B3,7,2,1,E6,E6,False,D7,D7,False,Not activated
6166,42,B3,7,3,0,E6,E6,False,D7,D7,False,Not activated
6167,42,B3,7,3,1,E6,EE,True,D7,D3,False,SDC
6168,42,B3,7,4,0,E6,E6,False,D7,D7,False,Not activated
6169,42,B3,7,4,1,E6,F6,True,D7,D0,False,SDC
6170,42,B3,7,5,0,E6,C6,True,D7,E4,False,SDC
6171,42,B3,7,5,1,E6,E6,False,D7,D7,False,Not activated
6172,42,B3,7,6,0,E6,A6,True,D7,FB,False,SDC
6173,42,B3,7,6,1,E6,E6,False,D7,D7,False,Not activated
6174,42,B3,7,7,0,E6,66,True,D7,A2,False,SDC
6175,42,B3,7,7,1,E6,E6,False,D7,D7,False,Not activated
6176,42,C0,8,0,0,D0,D0,False,D7,D7,False,Not activated
6177,42,C0,8,0,1,D0,D1,True,D7,D8,False,SDC
6178,42,C0,8,1,0,D0,D0,False,D7,D7,False,Not activated
