vector_id,label,width_bits,fraction_bits,original,signed_raw,encoded_hex,decoded_fixed,quantization_error
89,B0,8,5,-0.7028091632,-22,EA,-0.6875,0.0153091632
89,B1,8,5,0.0771611554,2,02,0.0625,-0.0146611554
89,B2,8,5,-0.3097521166,-10,F6,-0.3125,-0.0027478834
89,B3,8,5,0.1038348341,3,03,0.09375,-0.0100848341
89,C0,16,10,0.0868601259,89,0059,0.0869140625,5.39366e-05
90,A0,8,5,-0.0893107663,-3,FD,-0.09375,-0.0044392337
90,A1,8,5,-0.3564452995,-11,F5,-0.34375,0.0126952995
90,A2,8,5,-0.6226952526,-20,EC,-0.625,-0.0023047474
90,A3,8,5,0.3949968552,13,0D,0.40625,0.0112531448
90,B0,8,5,0.1435952840,5,05,0.15625,0.012654716
90,B1,8,5,-0.5328751079,-17,EF,-0.53125,0.0016251079
90,B2,8,5,0.5510889502,18,12,0.5625,0.0114110498
90,B3,8,5,-0.9127054018,-29,E3,-0.90625,0.0064554018
90,C0,16,10,0.4894103031,501,01F5,0.4892578125,-0.0001524906
91,A0,8,5,0.4104557621,13,0D,0.40625,-0.0042057621
91,A1,8,5,0.6228178051,20,14,0.625,0.0021821949
91,A2,8,5,-0.2278424950,-7,F9,-0.21875,0.009092495
91,A3,8,5,0.3273776590,10,0A,0.3125,-0.014877659
91,B0,8,5,0.6414951034,21,15,0.65625,0.0147548966
91,B1,8,5,0.9616362773,31,1F,0.96875,0.0071137227
91,B2,8,5,-0.0093427008,0,00,0,0.0093427008
91,B3,8,5,-0.9259607773,-30,E2,-0.9375,-0.0115392227
91,C0,16,10,0.0045823003,5,0005,0.0048828125,0.0003005122
92,A0,8,5,0.1803608586,6,06,0.1875,0.0071391414
92,A1,8,5,0.7394006267,24,18,0.75,0.0105993733
92,A2,8,5,0.7483807481,24,18,0.75,0.0016192519
92,A3,8,5,-0.1193875805,-4,FC,-0.125,-0.0056124195
92,B0,8,5,0.0519021736,2,02,0.0625,0.0105978264
92,B1,8,5,-0.0861438511,-3,FD,-0.09375,-0.0076061489
92,B2,8,5,0.4448876551,14,0E,0.4375,-0.0073876551
92,B3,8,5,-0.1800427605,-6,FA,-0.1875,-0.0074572395
92,C0,16,10,0.3095626529,317,013D,0.3095703125,7.65959999999e-06
93,A0,8,5,-0.6912775625,-22,EA,-0.6875,0.0037775625
93,A1,8,5,-0.0610187980,-2,FE,-0.0625,-0.001481202
93,A2,8,5,0.9384072611,30,1E,0.9375,-0.0009072611
93,A3,8,5,-0.3228775319,-10,F6,-0.3125,0.0103775319
93,B0,8,5,0.3854091972,12,0C,0.375,-0.0104091972
93,B1,8,5,0.2996733052,10,0A,0.3125,0.0128266948
93,B2,8,5,0.7035305847,23,17,0.71875,0.0152194153
93,B3,8,5,0.7046826731,23,17,0.71875,0.0140673269
93,C0,16,10,0.7186843683,736,02E0,0.71875,6.56317e-05
94,A0,8,5,-0.2399812050,-8,F8,-0.25,-0.010018795
94,A1,8,5,-0.3666776921,-12,F4,-0.375,-0.0083223079
94,A2,8,5,0.4374348504,14,0E,0.4375,6.51496e-05
94,A3,8,5,0.5188036187,17,11,0.53125,0.0124463813
94,B0,8,5,0.7447660348,24,18,0.75,0.0052339652
94,B1,8,5,-0.9282018003,-30,E2,-0.9375,-0.0092981997
94,B2,8,5,-0.8631585056,-28,E4,-0.875,-0.0118414944
94,B3,8,5,0.2623220337,8,08,0.25,-0.0123220337
94,C0,16,10,0.8418581976,862,035E,0.841796875,-6.13226e-05
95,A0,8,5,0.9948518459,32,20,1,0.0051481541
95,A1,8,5,0.4935327335,16,10,0.5,0.0064672665
95,A2,8,5,-0.1320570562,-4,FC,-0.125,0.0070570562
95,A3,8,5,-0.8031137472,-26,E6,-0.8125,-0.0093862528
95,B0,8,5,0.2674956576,9,09,0.28125,0.0137543424
95,B1,8,5,0.7451584652,24,18,0.75,0.0048415348
95,B2,8,5,-0.1126428967,-4,FC,-0.125,-0.0123571033
95,B3,8,5,0.3880023256,12,0C,0.375,-0.0130023256
95,C0,16,10,0.8068481241,826,033A,0.806640625,-0.0002074991
96,A0,8,5,-0.9080180626,-29,E3,-0.90625,0.0017680626
96,A1,8,5,0.5922869303,19,13,0.59375,0.0014630697
96,A2,8,5,-0.4132644481,-13,F3,-0.40625,0.0070144481
96,A3,8,5,-0.2503178204,-8,F8,-0.25,0.0003178204
96,B0,8,5,-0.7088604086,-23,E9,-0.71875,-0.0098895914
96,B1,8,5,0.0623326363,2,02,0.0625,0.0001673637
96,B2,8,5,0.1318561238,4,04,0.125,-0.0068561238
96,B3,8,5,0.5850389478,19,13,0.59375,0.0087110522
96,C0,16,10,-0.6600327019,-676,FD5C,-0.66015625,-0.0001235481
97,A0,8,5,-0.8420632987,-27,E5,-0.84375,-0.0016867013
97,A1,8,5,0.7416791973,24,18,0.75,0.0083208027
97,A2,8,5,0.2394207371,8,08,0.25,0.0105792629
97,A3,8,5,-0.5183404163,-17,EF,-0.53125,-0.0129095837
97,B0,8,5,0.8256580320,26,1A,0.8125,-0.013158032
97,B1,8,5,-0.7137645597,-23,E9,-0.71875,-0.0049854403
97,B2,8,5,-0.0777001733,-2,FE,-0.0625,0.0152001733
97,B3,8,5,-0.4920453212,-16,F0,-0.5,-0.0079546788
97,C0,16,10,-0.4893465837,-501,FE0B,-0.4892578125,8.87712e-05
98,A0,8,5,-0.9812051371,-31,E1,-0.96875,0.0124551371
98,A1,8,5,0.6092661540,19,13,0.59375,-0.015516154
98,A2,8,5,0.8024188472,26,1A,0.8125,0.0100811528
98,A3,8,5,0.3552217714,11,0B,0.34375,-0.0114717714
98,B0,8,5,-0.6840487559,-22,EA,-0.6875,-0.0034512441
98,B1,8,5,-0.1165404328,-4,FC,-0.125,-0.0084595672
98,B2,8,5,-0.3088687511,-10,F6,-0.3125,-0.0036312489
98,B3,8,5,0.1751434103,6,06,0.1875,0.0123565897
98,C0,16,10,0.2778774047,285,011D,0.2783203125,0.0004429078
99,A0,8,5,-0.1513821231,-5,FB,-0.15625,-0.0048678769
99,A1,8,5,-0.4998035512,-16,F0,-0.5,-0.0001964488
99,A2,8,5,0.6906078503,22,16,0.6875,-0.0031078503
99,A3,8,5,-0.6015660018,-19,ED,-0.59375,0.0078160018
99,B0,8,5,-0.2306135021,-7,F9,-0.21875,0.0118635021
99,B1,8,5,-0.0335838779,-1,FF,-0.03125,0.0023338779
99,B2,8,5,-0.5255885961,-17,EF,-0.53125,-0.0056614039
99,B3,8,5,0.1438453847,5,05,0.15625,0.0124046153
99,C0,16,10,0.1496238604,153,0099,0.1494140625,-0.0002097979
