vector_id,label,original,fp32_hex,decoded_fp32,quantization_error,class
67,C0,-0.3875879397,BEC671ED,-0.38758793473243713,4.9675628610579281e-09,Normal
68,A0,0.1631111707,3E27069D,0.16311116516590118,-5.5340988180940798e-09,Normal
68,A1,-0.0534790225,BD5B0CD2,-0.053479023277759552,-7.7775955120706897e-10,Normal
68,A2,0.0618438623,3D7D4FFD,0.061843860894441605,-1.4055583988370479e-09,Normal
68,A3,-0.1489923746,BE189175,-0.14899237453937531,6.062469970480322e-11,Normal
68,B0,0.4918708734,3EFBD680,0.49187088012695312,6.7269531056624032e-09,Normal
68,B1,-0.3384174056,BEAD450C,-0.3384174108505249,-5.2505249037437807e-09,Normal
68,B2,0.4057098844,3ECFB935,0.4057098925113678,8.1113677996569322e-09,Normal
68,B3,-0.4581671460,BEEA94E2,-0.45816713571548462,1.0284515405967198e-08,Normal
68,C0,-0.4971926476,BEFE9009,-0.49719265103340149,-3.4334015075465629e-09,Normal
69,A0,-0.7586882305,BF423964,-0.75868821144104004,1.9058959965789768e-08,Normal
69,A1,-0.6148314131,BF1D6597,-0.61483138799667358,2.5103326417585947e-08,Normal
69,A2,-0.7608905175,BF42C9B9,-0.76089054346084595,-2.5960845917438746e-08,Normal
69,A3,0.0717279308,3D92E618,0.071727931499481201,6.9948119518770113e-10,Normal
69,B0,0.5243792190,3F063DB7,0.5243791937828064,-2.5217193555526762e-08,Normal
69,B1,-0.6297003151,BF21340A,-0.62970030307769775,1.2022302264824702e-08,Normal
69,B2,-0.5672307202,BF113608,-0.5672307014465332,1.8753466779486416e-08,Normal
69,B3,-0.0316028256,BD0171F7,-0.031602825969457626,-3.6945762421636275e-10,Normal
69,C0,0.4491700022,3EE5F99C,0.44916999340057373,-8.7994262432111725e-09,Normal
70,A0,0.9532140458,3F7405D6,0.95321404933929443,3.5392944131018567e-09,Normal
70,A1,0.0492737382,3D49D342,0.049273736774921417,-1.4250785829172941e-09,Normal
70,A2,-0.4340025935,BEDE3597,-0.43400260806083679,-1.4560836814059286e-08,Normal
70,A3,-0.7989477838,BF4C87D8,-0.79894781112670898,-2.7326709006736394e-08,Normal
70,B0,-0.6117648438,BF1C9C9F,-0.61176484823226929,-4.43226932933527e-09,Normal
70,B1,-0.5450336730,BF0B8754,-0.54503369331359863,-2.0313598581012116e-08,Normal
70,B2,-0.6411169126,BF24203D,-0.6411169171333313,-4.533331265932361e-09,Normal
70,B3,-0.9717032655,BF78C18C,-0.97170329093933105,-2.5439331086118955e-08,Normal
70,C0,0.0682701785,3D8BD13C,0.068270176649093628,-1.8509063726135366e-09,Normal
71,A0,-0.4513773464,BEE71AEE,-0.45137733221054077,1.4189459218716394e-08,Normal
71,A1,0.9485898622,3F72D6C9,0.94858986139297485,-8.0702511340291494e-10,Normal
71,A2,0.1067179336,3DDA8EEF,0.10671793669462204,3.0946220447303219e-09,Normal
71,A3,0.3948347858,3ECA27C9,0.39483478665351868,8.5351870016125986e-10,Normal
71,B0,-0.7474410141,BF3F584B,-0.74744099378585815,2.0314141813138065e-08,Normal
71,B1,0.7369223945,3F3CA6F2,0.73692238330841064,-1.1191589321946083e-08,Normal
71,B2,-0.0182426110,BC957187,-0.018242610618472099,3.8152789955114841e-10,Normal
71,B3,0.7454394700,3F3ED51F,0.74543946981430054,-1.8569945581248248e-10,Normal
71,C0,0.1481284393,3E17AEFB,0.14812843501567841,-4.2843215919408095e-09,Normal
72,A0,-0.0612061101,BD7AB342,-0.061206109821796417,2.7820358516894572e-10,Normal
72,A1,-0.1190624037,BDF3D6FD,-0.1190624013543129,2.3456871028892934e-09,Normal
72,A2,-0.6312726592,BF219B16,-0.63127267360687256,-1.4406872583805352e-08,Normal
72,A3,-0.8972465656,BF65B1F3,-0.89724653959274292,2.6007257125648664e-08,Normal
72,B0,0.8821271935,3F61D316,0.88212716579437256,-2.7705627458907145e-08,Normal
72,B1,-0.0445416255,BD367148,-0.044541627168655396,-1.6686553944156302e-09,Normal
72,B2,0.6442312906,3F24EC58,0.64423131942749023,2.8827490283767077e-08,Normal
72,B3,-0.1985851155,BE4B59E6,-0.19858512282371521,-7.3237152176108822e-09,Normal
72,C0,-0.8518356595,BF5A11E7,-0.85183566808700562,-8.5870056620862556e-09,Normal
73,A0,0.2588914139,3E848D6A,0.25889140367507935,-1.0224920632406764e-08,Normal
73,A1,-0.8927818514,BF648D5A,-0.89278185367584229,-2.2758422923985222e-09,Normal
73,A2,-0.7016048311,BF339C60,-0.70160484313964844,-1.2039648389361446e-08,Normal
73,A3,0.1256791942,3E00B20C,0.12567919492721558,7.2721556554355971e-10,Normal
73,B0,-0.3923289763,BEC8DF58,-0.39232897758483887,-1.2848388464270499e-09,Normal
73,B1,0.9878362454,3F7CE2D6,0.98783624172210693,-3.6778931011838267e-09,Normal
73,B2,-0.7630968756,BF435A51,-0.76309686899185181,6.6081481397972652e-09,Normal
73,B3,0.5288868907,3F076522,0.52888691425323486,2.3553234917983445e-08,Normal
73,C0,0.2126353025,3E59BD12,0.21263530850410461,6.0041046023862066e-09,Normal
74,A0,0.5814816597,3F14DBFB,0.58148163557052612,-2.4129473863432338e-08,Normal
74,A1,-0.5486257259,BF0C72BC,-0.54862570762634277,1.8273657254042064e-08,Normal
74,A2,0.0451450703,3D38EA0A,0.045145072042942047,1.7429420476333668e-09,Normal
74,A3,-0.0989710702,BDCAB158,-0.098971068859100342,1.3408996552000119e-09,Normal
74,B0,-0.1145579920,BDEA9D61,-0.11455798894166946,3.0583305332676503e-09,Normal
74,B1,0.7203333317,3F3867C4,0.72033333778381348,6.0838134530172283e-09,Normal
74,B2,0.9800625209,3F7AE561,0.98006254434585571,2.3445855701353935e-08,Normal
74,B3,-0.3892395114,BEC74A67,-0.38923951983451843,-8.4345184170331322e-09,Normal
74,C0,0.2420546421,3E77DD2C,0.24205464124679565,-8.5320434051183724e-10,Normal
75,A0,0.2192618245,3E60862C,0.21926182508468628,5.8468627162078235e-10,Normal
75,A1,0.4801786110,3EF5D9F9,0.48017862439155579,1.3391555808706102e-08,Normal
75,A2,0.8951804007,3F652A8B,0.89518040418624878,3.4862487341413839e-09,Normal
75,A3,-0.5844241884,BF159CD3,-0.58442419767379761,-9.2737976187251547e-09,Normal
75,B0,-0.5779496094,BF13F481,-0.57794958353042603,2.58695739274728e-08,Normal
75,B1,0.3208562744,3EA44746,0.32085627317428589,-1.2257140857840909e-09,Normal
75,B2,-0.6858858132,BF2F9636,-0.68588578701019287,2.618980710078489e-08,Normal
75,B3,-0.6523729033,BF2701E9,-0.65237289667129517,6.6287048072766197e-09,Normal
75,C0,-0.8498702622,BF599119,-0.84987026453018188,-2.3301819362941956e-09,Normal
76,A0,-0.9946485548,BF7EA14A,-0.99464857578277588,-2.0982775850164614e-08,Normal
76,A1,-0.0989925908,BDCABCA1,-0.098992593586444855,-2.7864448526315755e-09,Normal
76,A2,0.1876223902,3E402015,0.18762238323688507,-6.9631149179905094e-09,Normal
76,A3,-0.4174814219,BED5C020,-0.41748142242431641,-5.2431642361128183e-10,Normal
76,B0,-0.5370475309,BF097BF2,-0.53704750537872314,2.5521276869611143e-08,Normal
76,B1,0.4139116598,3ED3EC3B,0.41391167044639587,1.0646395876001691e-08,Normal
76,B2,0.4059751162,3ECFDBF8,0.4059751033782959,-1.282170408734018e-08,Normal
76,B3,-0.0919373472,BDBC49A6,-0.091937348246574402,-1.046574396590394e-09,Normal
76,C0,0.3747698401,3EBFE1D5,0.37476983666419983,-3.4358001443912656e-09,Normal
77,A0,0.8478220890,3F590ADE,0.84782207012176514,-1.8878234864239118e-08,Normal
77,A1,0.5756560533,3F135E32,0.57565605640411377,3.1041137438236888e-09,Normal
77,A2,0.2501160143,3E800F35,0.2501160204410553,6.1410552754104231e-09,Normal
77,A3,0.3223660857,3EA50D2B,0.32236608862876892,2.9287688940726753e-09,Normal
77,B0,0.8673369169,3F5E09CB,0.8673369288444519,1.1944451872025752e-08,Normal
77,B1,-0.1497220678,BE1950BE,-0.14972206950187683,-1.7018768339038814e-09,Normal
77,B2,0.0891247574,3DB6870A,0.089124754071235657,-3.3287643474988471e-09,Normal
77,B3,0.2952694468,3E972D8F,0.29526945948600769,1.2686007688778034e-08,Normal
77,C0,0.8168228904,3F511B4E,0.81682288646697998,-3.933020020774336e-09,Normal
78,A0,0.6532623193,3F273C33,0.65326231718063354,-2.1193664601071305e-09,Normal
78,A1,-0.8571803263,BF5B702B,-0.85718029737472534,2.8925274619950869e-08,Normal
78,A2,-0.6681544216,BF2B0C2B,-0.66815441846847534,3.131524706212474e-09,Normal
78,A3,-0.3847763748,BEC50169,-0.38477638363838196,-8.8383819707438249e-09,Normal
78,B0,0.4979154441,3EFEEEC6,0.49791544675827026,2.6582702705724159e-09,Normal
78,B1,0.1384140986,3E0DBC6D,0.13841409981250763,1.2125076220836917e-09,Normal
78,B2,-0.4227788234,BED87677,-0.42277881503105164,8.3689483676430143e-09,Normal
78,B3,-0.7512926837,BF4054B8,-0.75129270553588867,-2.1835888652788071e-08,Normal
78,C0,0.3773559824,3EC134CE,0.37735599279403687,1.0394036853433875e-08,Normal
79,A0,0.3994673700,3ECC86FD,0.39946737885475159,8.8547515986192593e-09,Normal
79,A1,0.8853524815,3F62A676,0.8853524923324585,1.0832458485765528e-08,Normal
79,A2,0.0009443542,3A778E8A,0.00094435422215610743,2.2156107460855057e-11,Normal
79,A3,-0.0124095613,BC4B5179,-0.012409561313688755,-1.3688754990637264e-11,Normal
79,B0,-0.8391162962,BF56D053,-0.83911627531051636,2.0889483587360758e-08,Normal
79,B1,-0.9202784316,BF6B975E,-0.92027842998504639,1.6149536152809674e-09,Normal
79,B2,-0.1359426717,BE0B348E,-0.13594266772270203,3.9772979631980121e-09,Normal
79,B3,-0.3553568333,BEB5F155,-0.3553568422794342,-8.9794341961990654e-09,Normal
79,C0,-0.4992641952,BEFF9F8E,-0.4992641806602478,1.4539752180020571e-08,Normal
80,A0,-0.8173462267,BF513D9A,-0.81734621524810791,1.1451892101277394e-08,Normal
80,A1,0.9238222044,3F6C7F9D,0.92382222414016724,1.9740167278570198e-08,Normal
80,A2,0.6719172278,3F2C02C4,0.67191720008850098,-2.7711498984395178e-08,Normal
80,A3,0.1503982184,3E1A01FE,0.15039822459220886,6.1922088567811784e-09,Normal
80,B0,0.9015725556,3F66CD76,0.901572585105896,2.9505895948744865e-08,Normal
80,B1,0.9991448338,3F7FC7F5,0.99914485216140747,1.8361407505551597e-08,Normal
80,B2,0.3445631686,3EB06A95,0.34456315636634827,-1.2233651758286612e-08,Normal
80,B3,-0.4609779481,BEEC054D,-0.4609779417514801,6.3485198764645645e-09,Normal
80,C0,-0.9195366537,BF6B66C1,-0.91953665018081665,3.5191833891445867e-09,Normal
81,A0,0.5125376608,3F0335AB,0.51253765821456909,-2.5854308693951111e-09,Normal
81,A1,-0.0589983535,BD71A842,-0.058998353779315948,-2.7931594537289328e-10,Normal
81,A2,0.3030189789,3E9B254E,0.30301898717880249,8.2788024768909452e-09,Normal
81,A3,0.8321455759,3F55077E,0.8321455717086792,-4.1913208459476436e-09,Normal
81,B0,-0.6370217056,BF2313DB,-0.63702172040939331,-1.480939326725661e-08,Normal
81,B1,0.1706592506,3E2EC14C,0.17065924406051636,-6.5394836490373365e-09,Normal
81,B2,0.2695694389,3E8A0501,0.26956942677497864,-1.21250213758195e-08,Normal
81,B3,-0.0165483956,BC879080,-0.016548395156860352,4.4313964997488853e-10,Normal
81,C0,-0.8175151874,BF5148AD,-0.81751519441604614,-7.0160461884682945e-09,Normal
82,A0,-0.3040778874,BE9BB019,-0.30407789349555969,-6.0955596681289137e-09,Normal
82,A1,-0.3333832127,BEAAB134,-0.33338320255279541,1.0147204576593793e-08,Normal
82,A2,0.3402670190,3EAE377B,0.34026703238487244,1.3384872432631312e-08,Normal
82,A3,0.7154661888,3F3728CB,0.7154662013053894,1.2505389390682353e-08,Normal
82,B0,-0.3403926728,BEAE47F3,-0.34039267897605896,-6.1760589420423173e-09,Normal
82,B1,0.3873473480,3EC65264,0.38734734058380127,-7.4161987106968752e-09,Normal
82,B2,-0.4235644093,BED8DD6F,-0.42356440424919128,5.0508087157119519e-09,Normal
82,B3,0.8903870791,3F63F068,0.89038705825805664,-2.0841943393357099e-08,Normal
82,C0,0.6271320695,3F208BBA,0.62713205814361572,-1.1356384277405596e-08,Normal
83,A0,0.1001932179,3DCD321A,0.10019321739673615,-5.0326386114019073e-10,Normal
83,A1,-0.0903481828,BDB90878,-0.090348184108734131,-1.3087341349526938e-09,Normal
83,A2,-0.3709656857,BEBDEF37,-0.37096568942070007,-3.7207000813666014e-09,Normal
83,A3,-0.3534524274,BEB4F7B7,-0.3534524142742157,1.3125784292800091e-08,Normal
83,B0,0.9403694536,3F70BC0D,0.94036942720413208,-2.6395867935846695e-08,Normal
83,B1,-0.1916498860,BE443FDE,-0.19164988398551941,2.014480582346323e-09,Normal
83,B2,0.0291925047,3CEF251F,0.029192505404353142,7.0435314178385333e-10,Normal
83,B3,0.9762384296,3F79EAC3,0.9762384295463562,-5.3643756103838314e-11,Normal
83,C0,0.3153207730,3EA171B9,0.31532076001167297,-1.2988327025009738e-08,Normal
84,A0,0.0851871887,3DAE769F,0.085187189280986786,5.809867864581264e-10,Normal
84,A1,-0.1735048584,BE31AB42,-0.17350485920906067,-8.0906067956298955e-10,Normal
84,A2,-0.6248349172,BF1FF52E,-0.62483489513397217,2.2066027782763342e-08,Normal
84,A3,-0.2764412817,BE8D89B6,-0.27644127607345581,5.6265441750191769e-09,Normal
84,B0,0.5128863081,3F034C84,0.51288628578186035,-2.2318139669685877e-08,Normal
84,B1,0.2508174843,3E806B26,0.25081747770309448,-6.5969055218495498e-09,Normal
84,B2,0.5199810721,3F051D7B,0.51998108625411987,1.4154119876153004e-08,Normal
84,B3,-0.5928835233,BF17C737,-0.59288352727890015,-3.978900098289273e-09,Normal
84,C0,0.0984392782,3DC99A88,0.098439276218414307,-1.9815856872051896e-09,Normal
85,A0,0.8553455217,3F5AF7ED,0.85534554719924927,2.5499249267646462e-08,Normal
85,A1,-0.1237678099,BDFD79FA,-0.12376780807971954,1.8202804541456175e-09,Normal
85,A2,0.3965000582,3ECB020E,0.39650005102157593,-7.1784240773808961e-09,Normal
85,A3,-0.7571478333,BF41D471,-0.75714784860610962,-1.5306109601986861e-08,Normal
85,B0,0.9462936316,3F72404D,0.94629365205764771,2.0457647686988878e-08,Normal
85,B1,0.2177433342,3E5EF81C,0.21774333715438843,2.954388428344501e-09,Normal
85,B2,-0.5214050753,BF057ACE,-0.52140510082244873,-2.5522448710013634e-08,Normal
85,B3,-0.6832436724,BF2EE90F,-0.68324369192123413,-1.9521234184693981e-08,Normal
85,C0,0.1016780140,3DD03C90,0.10167801380157471,-1.9842529008773369e-10,Normal
86,A0,0.1045028181,3DD60593,0.10450281947851181,1.3785118047060507e-09,Normal
86,A1,-0.8135815974,BF5046E2,-0.81358158588409424,1.1515905784520442e-08,Normal
86,A2,0.9845142788,3F7C0921,0.98451429605484009,1.7254840112279624e-08,Normal
86,A3,0.8258597570,3F536B8C,0.82585978507995605,2.8079956027049491e-08,Normal
86,B0,-0.0771042116,BD9DE8D0,-0.07710421085357666,7.4642333980357023e-10,Normal
86,B1,-0.7650677018,BF43DB7A,-0.7650676965713501,5.2286499574449863e-09,Normal
86,B2,0.6642863475,3F2A0EAC,0.66428637504577637,2.7545776326576288e-08,Normal
86,B3,-0.0032489906,BB54ED04,-0.0032489905133843422,8.6615657788474687e-11,Normal
86,C0,0.4332066520,3EDDCD43,0.43320664763450623,-4.3654937997850141e-09,Normal
87,A0,0.0177440301,3C915BEE,0.017744030803442001,7.0344200256422518e-10,Normal
87,A1,-0.4531502066,BEE8034E,-0.45315021276473999,-6.1647399962616589e-09,Normal
87,A2,0.6694478912,3F2B60F0,0.66944789886474609,7.6647460600653972e-09,Normal
87,A3,0.9604892652,3F75E2A0,0.96048927307128906,7.8712890649867973e-09,Normal
87,B0,-0.5125381878,BF0335B4,-0.51253819465637207,-6.8563720256875627e-09,Normal
87,B1,0.1025301538,3DD1FB54,0.10253015160560608,-2.1943939165769422e-09,Normal
87,B2,-0.2328279735,BE6E6A75,-0.23282797634601593,-2.8460159229304338e-09,Normal
87,B3,0.8437362999,3F57FF1A,0.84373629093170166,-8.9682983261951676e-09,Normal
87,C0,0.0164817832,3C8704CE,0.016481783241033554,4.1033555026048774e-11,Normal
88,A0,0.7586525103,3F42370D,0.75865250825881958,-2.0411804468878358e-09,Normal
88,A1,0.7280538689,3F3A61BD,0.72805386781692505,-1.0830749630486025e-09,Normal
88,A2,-0.4475051944,BEE51F67,-0.44750520586967468,-1.1469674709996269e-08,Normal
88,A3,0.5800123640,3F147BB1,0.58001238107681274,1.7076812741656511e-08,Normal
88,B0,-0.1701151529,BE2E32AB,-0.1701151579618454,-5.0618453872885993e-09,Normal
88,B1,0.8684967874,3F5E55CE,0.86849677562713623,-1.1772863794945465e-08,Normal
88,B2,0.0154753516,3C7D8C54,0.015475351363420486,-2.3657951292443968e-10,Normal
88,B3,0.6410989464,3F241F10,0.64109897613525391,2.9735253925800009e-08,Normal
88,C0,-0.4343220334,BEDE5F75,-0.43432202935218811,4.0478118634723614e-09,Normal
89,A0,-0.4028883005,BECE4760,-0.40288829803466797,2.465332049617075e-09,Normal
89,A1,0.1738754448,3E320C68,0.17387545108795166,6.2879516593561391e-09,Normal
89,A2,0.9978046665,3F7F7020,0.99780464172363281,-2.4776367180123771e-08,Normal
89,A3,-0.0207193067,BCA9BB89,-0.020719306543469429,1.565305697559527e-10,Normal
89,B0,-0.7028091632,BF33EB4D,-0.70280915498733521,8.2126647704683364e-09,Normal
89,B1,0.0771611554,3D9E06AB,0.077161155641078949,2.4107894847080757e-10,Normal
89,B2,-0.3097521166,BE9E97D4,-0.30975210666656494,9.933435074493957e-09,Normal
89,B3,0.1038348341,3DD4A75C,0.1038348376750946,3.5750946092427682e-09,Normal
89,C0,0.0868601259,3DB1E3B9,0.086860127747058868,1.8470588669661225e-09,Normal
90,A0,-0.0893107663,BDB6E890,-0.089310765266418457,1.0335815397999326e-09,Normal
90,A1,-0.3564452995,BEB68000,-0.3564453125,-1.300000002091295e-08,Normal
90,A2,-0.6226952526,BF1F68F5,-0.62269526720046997,-1.4600469944170413e-08,Normal
90,A3,0.3949968552,3ECA3D07,0.39499685168266296,-3.5173370327434839e-09,Normal
90,B0,0.1435952840,3E130AA4,0.14359527826309204,-5.7369079486946362e-09,Normal
90,B1,-0.5328751079,BF086A81,-0.53287512063980103,-1.2739800991923289e-08,Normal
90,B2,0.5510889502,3F0D142A,0.55108892917633057,-2.102366947198675e-08,Normal
90,B3,-0.9127054018,BF69A710,-0.91270542144775391,-1.9647753868312634e-08,Normal
90,C0,0.4894103031,3EFA93FD,0.48941031098365784,7.8836578376595412e-09,Normal
91,A0,0.4104557621,3ED22742,0.41045576333999634,1.2399963278397763e-09,Normal
91,A1,0.6228178051,3F1F70FD,0.62281781435012817,9.2501282189516587e-09,Normal
91,A2,-0.2278424950,BE694F8B,-0.22784249484539032,1.5460968616487492e-10,Normal
91,A3,0.3273776590,3EA79E0B,0.32737764716148376,-1.183851622288401e-08,Normal
91,B0,0.6414951034,3F243906,0.64149510860443115,5.2044311082966033e-09,Normal
91,B1,0.9616362773,3F762DCC,0.96163630485534668,2.7555346671093162e-08,Normal
91,B2,-0.0093427008,BC191221,-0.0093427011743187904,-3.7431879124083522e-10,Normal
91,B3,-0.9259607773,BF6D0BC4,-0.92596077919006348,-1.8900634390917048e-09,Normal
91,C0,0.0045823003,3B96271F,0.004582300316542387,1.6542387251683444e-11,Normal
92,A0,0.1803608586,3E38B084,0.18036085367202759,-4.9279724190220975e-09,Normal
92,A1,0.7394006267,3F3D495C,0.73940062522888184,-1.4711181162141429e-09,Normal
92,A2,0.7483807481,3F3F95E1,0.74838072061538696,-2.7484613029926663e-08,Normal
92,A3,-0.1193875805,BDF4817A,-0.11938758194446564,-1.4444656304402059e-09,Normal
92,B0,0.0519021736,3D549760,0.051902174949645996,1.3496459991269028e-09,Normal
92,B1,-0.0861438511,BDB06C30,-0.086143851280212402,-1.8021240055787757e-10,Normal
92,B2,0.4448876551,3EE3C851,0.4448876678943634,1.2794363402068853e-08,Normal
92,B3,-0.1800427605,BE385D21,-0.18004275858402252,1.915977487776388e-09,Normal
92,C0,0.3095626529,3E9E7EFF,0.30956265330314636,4.0314634963678486e-10,Normal
93,A0,-0.6912775625,BF30F791,-0.69127756357192993,-1.0719298781936004e-09,Normal
93,A1,-0.0610187980,BD79EED9,-0.061018798500299454,-5.002994546421391e-10,Normal
93,A2,0.9384072611,3F703B75,0.93840724229812622,-1.88018737246054e-08,Normal
93,A3,-0.3228775319,BEA55034,-0.32287752628326416,5.6167358541969747e-09,Normal
93,B0,0.3854091972,3EC5545B,0.38540920615196228,8.9519622825662282e-09,Normal
93,B1,0.2996733052,3E996EC8,0.29967331886291504,1.3662915021583899e-08,Normal
93,B2,0.7035305847,3F341A95,0.70353060960769653,2.4907696571929705e-08,Normal
93,B3,0.7046826731,3F346615,0.70468264818191528,-2.4918084706726518e-08,Normal
93,C0,0.7186843683,3F37FBB3,0.71868437528610229,6.986102252248827e-09,Normal
94,A0,-0.2399812050,BE75BDA2,-0.23998120427131653,7.2868347467114347e-10,Normal
94,A1,-0.3666776921,BEBBBD2E,-0.36667770147323608,-9.3732360761933364e-09,Normal
94,A2,0.4374348504,3EDFF776,0.4374348521232605,1.7232604787587036e-09,Normal
94,A3,0.5188036187,3F04D050,0.51880359649658203,-2.2203417993083008e-08,Normal
94,B0,0.7447660348,3F3EA8FD,0.74476605653762817,2.1737628141949017e-08,Normal
94,B1,-0.9282018003,BF6D9EA2,-0.92820179462432861,5.6756713773253864e-09,Normal
94,B2,-0.8631585056,BF5CF7F5,-0.86315852403640747,-1.8436407511757125e-08,Normal
94,B3,0.2623220337,3E864F13,0.26232203841209412,4.7120941037981368e-09,Normal
94,C0,0.8418581976,3F578405,0.84185820817947388,1.0579473852523336e-08,Normal
95,A0,0.9948518459,3F7EAE9C,0.99485182762145996,-1.8278540014904365e-08,Normal
95,A1,0.4935327335,3EFCB053,0.49353274703025818,1.3530258191618572e-08,Normal
95,A2,-0.1320570562,BE0739F7,-0.13205705583095551,3.6904448941221801e-10,Normal
95,A3,-0.8031137472,BF4D98DD,-0.80311375856399536,-1.1363995411350913e-08,Normal
95,B0,0.2674956576,3E88F531,0.26749566197395325,4.3739532551434479e-09,Normal
95,B1,0.7451584652,3F3EC2B5,0.74515849351882935,2.831882939258179e-08,Normal
95,B2,-0.1126428967,BDE6B152,-0.11264289915561676,-2.4556167654843364e-09,Normal
95,B3,0.3880023256,3EC6A83E,0.38800233602523804,1.0425238061717579e-08,Normal
95,C0,0.8068481241,3F4E8D99,0.80684810876846313,-1.5331536817875246e-08,Normal
96,A0,-0.9080180626,BF6873DF,-0.90801805257797241,1.0022027541189971e-08,Normal
96,A1,0.5922869303,3F17A01E,0.59228694438934326,1.4089343247647435e-08,Normal
96,A2,-0.4132644481,BED39766,-0.41326445341110229,-5.3111022801921592e-09,Normal
96,A3,-0.2503178204,BE8029A8,-0.25031781196594238,8.4340576189667615e-09,Normal
96,B0,-0.7088604086,BF3577E0,-0.70886039733886719,1.1261132804030183e-08,Normal
96,B1,0.0623326363,3D7F5082,0.0623326376080513,1.308051299220292e-09,Normal
96,B2,0.1318561238,3E07054B,0.13185612857341766,4.7734176611413659e-09,Normal
96,B3,0.5850389478,3F15C51D,0.58503895998001099,1.218001099978494e-08,Normal
96,C0,-0.6600327019,BF28F7E7,-0.66003268957138062,1.2328619347634628e-08,Normal
97,A0,-0.8420632987,BF579176,-0.842063307762146,-9.0621460335782444e-09,Normal
97,A1,0.7416791973,3F3DDEB0,0.74167919158935547,-5.7106445128241035e-09,Normal
97,A2,0.2394207371,3E752AB6,0.23942074179649353,4.6964935274118602e-09,Normal
97,A3,-0.5183404163,BF04B1F5,-0.51834040880203247,7.4979675801500889e-09,Normal
97,B0,0.8256580320,3F535E53,0.82565802335739136,-8.6426086287616499e-09,Normal
97,B1,-0.7137645597,BF36B946,-0.71376454830169678,1.1398303190190973e-08,Normal
97,B2,-0.0777001733,BD9F2145,-0.077700175344944,-2.0449440057968005e-09,Normal
97,B3,-0.4920453212,BEFBED5D,-0.49204531311988831,8.0801116908446602e-09,Normal
97,C0,-0.4893465837,BEFA8BA3,-0.48934659361839294,-9.9183929402890669e-09,Normal
98,A0,-0.9812051371,BF7B3043,-0.98120516538619995,-2.8286199937888057e-08,Normal
98,A1,0.6092661540,3F1BF8DE,0.60926616191864014,7.9186401880093626e-09,Normal
98,A2,0.8024188472,3F4D6B52,0.80241882801055908,-1.9189440925160284e-08,Normal
98,A3,0.3552217714,3EB5DFA1,0.35522177815437317,6.7543731718799904e-09,Normal
98,B0,-0.6840487559,BF2F1DD2,-0.68404877185821533,-1.5958215304756607e-08,Normal
98,B1,-0.1165404328,BDEEACC0,-0.11654043197631836,8.2368163678570028e-10,Normal
98,B2,-0.3088687511,BE9E240C,-0.30886876583099365,-1.4730993647127377e-08,Normal
98,B3,0.1751434103,3E3358CB,0.17514340579509735,-4.5049026453636287e-09,Normal
98,C0,0.2778774047,3E8E45F2,0.27787739038467407,-1.4315325924663114e-08,Normal
99,A0,-0.1513821231,BE1B03EA,-0.15138211846351624,4.6364837524848213e-09,Normal
99,A1,-0.4998035512,BEFFE640,-0.49980354309082031,8.1091796610976985e-09,Normal
99,A2,0.6906078503,3F30CBAD,0.69060784578323364,-4.5167664053380463e-09,Normal
99,A3,-0.6015660018,BF1A003B,-0.60156601667404175,-1.4874041776025138e-08,Normal
99,B0,-0.2306135021,BE6C25F2,-0.23061349987983704,2.2201629701346093e-09,Normal
99,B1,-0.0335838779,BD098F40,-0.033583879470825195,-1.5708251921431327e-09,Normal
99,B2,-0.5255885961,BF068CF9,-0.52558857202529907,2.4074700899490153e-08,Normal
99,B3,0.1438453847,3E134C34,0.14384537935256958,-5.3474304151368557e-09,Normal
99,C0,0.1496238604,3E1936FF,0.14962385594844818,-4.4515518216048378e-09,Normal
