row,vector_id,target,operand_index,width_bits,bit,stuck_at,original,faulty,activated,golden,golden_is_nar,faulty_result,faulty_is_nar,class
18333,63,B1,5,16,14,1,2DED,6DED,True,40BC,False,6164,False,SDC
18334,63,B1,5,16,15,0,2DED,2DED,False,40BC,False,40BC,False,Not activated
18335,63,B1,5,16,15,1,2DED,ADED,True,40BC,False,239A,False,SDC
18336,63,B2,6,16,0,0,3DCA,3DCA,False,40BC,False,40BC,False,Not activated
18337,63,B2,6,16,0,1,3DCA,3DCB,True,40BC,False,40BC,False,Masked
18338,63,B2,6,16,1,0,3DCA,3DC8,True,40BC,False,40BB,False,SDC
18339,63,B2,6,16,1,1,3DCA,3DCA,False,40BC,False,40BC,False,Not activated
18340,63,B2,6,16,2,0,3DCA,3DCA,False,40BC,False,40BC,False,Not activated
18341,63,B2,6,16,2,1,3DCA,3DCE,True,40BC,False,40BD,False,SDC
18342,63,B2,6,16,3,0,3DCA,3DC2,True,40BC,False,40B9,False,SDC
18343,63,B2,6,16,3,1,3DCA,3DCA,False,40BC,False,40BC,False,Not activated
18344,63,B2,6,16,4,0,3DCA,3DCA,False,40BC,False,40BC,False,Not activated
18345,63,B2,6,16,4,1,3DCA,3DDA,True,40BC,False,40C0,False,SDC
18346,63,B2,6,16,5,0,3DCA,3DCA,False,40BC,False,40BC,False,Not activated
18347,63,B2,6,16,5,1,3DCA,3DEA,True,40BC,False,40C6,False,SDC
18348,63,B2,6,16,6,0,3DCA,3D8A,True,40BC,False,40A6,False,SDC
18349,63,B2,6,16,6,1,3DCA,3DCA,False,40BC,False,40BC,False,Not activated
18350,63,B2,6,16,7,0,3DCA,3D4A,True,40BC,False,4092,False,SDC
18351,63,B2,6,16,7,1,3DCA,3DCA,False,40BC,False,40BC,False,Not activated
18352,63,B2,6,16,8,0,3DCA,3CCA,True,40BC,False,4068,False,SDC
18353,63,B2,6,16,8,1,3DCA,3DCA,False,40BC,False,40BC,False,Not activated
18354,63,B2,6,16,9,0,3DCA,3DCA,False,40BC,False,40BC,False,Not activated
18355,63,B2,6,16,9,1,3DCA,3FCA,True,40BC,False,4164,False,SDC
18356,63,B2,6,16,10,0,3DCA,39CA,True,40BC,False,3ED6,False,SDC
18357,63,B2,6,16,10,1,3DCA,3DCA,False,40BC,False,40BC,False,Not activated
18358,63,B2,6,16,11,0,3DCA,35CA,True,40BC,False,3C34,False,SDC
18359,63,B2,6,16,11,1,3DCA,3DCA,False,40BC,False,40BC,False,Not activated
18360,63,B2,6,16,12,0,3DCA,2DCA,True,40BC,False,37AC,False,SDC
18361,63,B2,6,16,12,1,3DCA,3DCA,False,40BC,False,40BC,False,Not activated
18362,63,B2,6,16,13,0,3DCA,1DCA,True,40BC,False,3269,False,SDC
18363,63,B2,6,16,13,1,3DCA,3DCA,False,40BC,False,40BC,False,Not activated
18364,63,B2,6,16,14,0,3DCA,3DCA,False,40BC,False,40BC,False,Not activated
18365,63,B2,6,16,14,1,3DCA,7DCA,True,40BC,False,7D2D,False,SDC
18366,63,B2,6,16,15,0,3DCA,3DCA,False,40BC,False,40BC,False,Not activated
18367,63,B2,6,16,15,1,3DCA,BDCA,True,40BC,False,DBDE,False,SDC
18368,63,B3,7,16,0,0,D292,D292,False,40BC,False,40BC,False,Not activated
18369,63,B3,7,16,0,1,D292,D293,True,40BC,False,40BC,False,Masked
18370,63,B3,7,16,1,0,D292,D290,True,40BC,False,40BB,False,SDC
18371,63,B3,7,16,1,1,D292,D292,False,40BC,False,40BC,False,Not activated
18372,63,B3,7,16,2,0,D292,D292,False,40BC,False,40BC,False,Not activated
18373,63,B3,7,16,2,1,D292,D296,True,40BC,False,40BC,False,Masked
18374,63,B3,7,16,3,0,D292,D292,False,40BC,False,40BC,False,Not activated
18375,63,B3,7,16,3,1,D292,D29A,True,40BC,False,40BC,False,Masked
18376,63,B3,7,16,4,0,D292,D282,True,40BC,False,40BA,False,SDC
18377,63,B3,7,16,4,1,D292,D292,False,40BC,False,40BC,False,Not activated
18378,63,B3,7,16,5,0,D292,D292,False,40BC,False,40BC,False,Not activated
18379,63,B3,7,16,5,1,D292,D2B2,True,40BC,False,40BF,False,SDC
18380,63,B3,7,16,6,0,D292,D292,False,40BC,False,40BC,False,Not activated
18381,63,B3,7,16,6,1,D292,D2D2,True,40BC,False,40C2,False,SDC
18382,63,B3,7,16,7,0,D292,D212,True,40BC,False,40AE,False,SDC
18383,63,B3,7,16,7,1,D292,D292,False,40BC,False,40BC,False,Not activated
18384,63,B3,7,16,8,0,D292,D292,False,40BC,False,40BC,False,Not activated
18385,63,B3,7,16,8,1,D292,D392,True,40BC,False,40D6,False,SDC
18386,63,B3,7,16,9,0,D292,D092,True,40BC,False,4086,False,SDC
18387,63,B3,7,16,9,1,D292,D292,False,40BC,False,40BC,False,Not activated
18388,63,B3,7,16,10,0,D292,D292,False,40BC,False,40BC,False,Not activated
18389,63,B3,7,16,10,1,D292,D692,True,40BC,False,4126,False,SDC
18390,63,B3,7,16,11,0,D292,D292,False,40BC,False,40BC,False,Not activated
18391,63,B3,7,16,11,1,D292,DA92,True,40BC,False,4190,False,SDC
18392,63,B3,7,16,12,0,D292,C292,True,40BC,False,3B5D,False,SDC
18393,63,B3,7,16,12,1,D292,D292,False,40BC,False,40BC,False,Not activated
18394,63,B3,7,16,13,0,D292,D292,False,40BC,False,40BC,False,Not activated
18395,63,B3,7,16,13,1,D292,F292,True,40BC,False,4380,False,SDC
18396,63,B3,7,16,14,0,D292,9292,True,40BC,False,9F56,False,SDC
18397,63,B3,7,16,14,1,D292,D292,False,40BC,False,40BC,False,Not activated
18398,63,B3,7,16,15,0,D292,5292,True,40BC,False,5197,False,SDC
18399,63,B3,7,16,15,1,D292,D292,False,40BC,False,40BC,False,Not activated
18400,63,C0,8,16,0,0,33BA,33BA,False,40BC,False,40BC,False,Not activated
18401,63,C0,8,16,0,1,33BA,33BB,True,40BC,False,40BC,False,Masked
18402,63,C0,8,16,1,0,33BA,33B8,True,40BC,False,40BA,False,SDC
18403,63,C0,8,16,1,1,33BA,33BA,False,40BC,False,40BC,False,Not activated
18404,63,C0,8,16,2,0,33BA,33BA,False,40BC,False,40BC,False,Not activated
18405,63,C0,8,16,2,1,33BA,33BE,True,40BC,False,40BE,False,SDC
18406,63,C0,8,16,3,0,33BA,33B2,True,40BC,False,40B8,False,SDC
18407,63,C0,8,16,3,1,33BA,33BA,False,40BC,False,40BC,False,Not activated
18408,63,C0,8,16,4,0,33BA,33AA,True,40BC,False,40B4,False,SDC
18409,63,C0,8,16,4,1,33BA,33BA,False,40BC,False,40BC,False,Not activated
18410,63,C0,8,16,5,0,33BA,339A,True,40BC,False,40AC,False,SDC
18411,63,C0,8,16,5,1,33BA,33BA,False,40BC,False,40BC,False,Not activated
18412,63,C0,8,16,6,0,33BA,33BA,False,40BC,False,40BC,False,Not activated
18413,63,C0,8,16,6,1,33BA,33FA,True,40BC,False,40DC,False,SDC
18414,63,C0,8,16,7,0,33BA,333A,True,40BC,False,407C,False,SDC
18415,63,C0,8,16,7,1,33BA,33BA,False,40BC,False,40BC,False,Not activated
18416,63,C0,8,16,8,0,33BA,32BA,True,40BC,False,403C,False,SDC
18417,63,C0,8,16,8,1,33BA,33BA,False,40BC,False,40BC,False,Not activated
18418,63,C0,8,16,9,0,33BA,31BA,True,40BC,False,3F77,False,SDC
18419,63,C0,8,16,9,1,33BA,33BA,False,40BC,False,40BC,False,Not activated
18420,63,C0,8,16,10,0,33BA,33BA,False,40BC,False,40BC,False,Not activated
18421,63,C0,8,16,10,1,33BA,37BA,True,40BC,False,42BC,False,SDC
18422,63,C0,8,16,11,0,33BA,33BA,False,40BC,False,40BC,False,Not activated
18423,63,C0,8,16,11,1,33BA,3BBA,True,40BC,False,44BC,False,SDC
18424,63,C0,8,16,12,0,33BA,23BA,True,40BC,False,379A,False,SDC
18425,63,C0,8,16,12,1,33BA,33BA,False,40BC,False,40BC,False,Not activated
18426,63,C0,8,16,13,0,33BA,13BA,True,40BC,False,30AC,False,SDC
18427,63,C0,8,16,13,1,33BA,33BA,False,40BC,False,40BC,False,Not activated
18428,63,C0,8,16,14,0,33BA,33BA,False,40BC,False,40BC,False,Not activated
18429,63,C0,8,16,14,1,33BA,73BA,True,40BC,False,73D5,False,SDC
18430,63,C0,8,16,15,0,33BA,33BA,False,40BC,False,40BC,False,Not activated
18431,63,C0,8,16,15,1,33BA,B3BA,True,40BC,False,BA98,False,SDC
18432,64,A0,0,16,0,0,11C6,11C6,False,1F34,False,1F34,False,Not activated
18433,64,A0,0,16,0,1,11C6,11C7,True,1F34,False,1F34,False,Masked
18434,64,A0,0,16,1,0,11C6,11C4,True,1F34,False,1F34,False,Masked
18435,64,A0,0,16,1,1,11C6,11C6,False,1F34,False,1F34,False,Not activated
18436,64,A0,0,16,2,0,11C6,11C2,True,1F34,False,1F36,False,SDC
18437,64,A0,0,16,2,1,11C6,11C6,False,1F34,False,1F34,False,Not activated
18438,64,A0,0,16,3,0,11C6,11C6,False,1F34,False,1F34,False,Not activated
18439,64,A0,0,16,3,1,11C6,11CE,True,1F34,False,1F32,False,SDC
18440,64,A0,0,16,4,0,11C6,11C6,False,1F34,False,1F34,False,Not activated
18441,64,A0,0,16,4,1,11C6,11D6,True,1F34,False,1F30,False,SDC
18442,64,A0,0,16,5,0,11C6,11C6,False,1F34,False,1F34,False,Not activated
18443,64,A0,0,16,5,1,11C6,11E6,True,1F34,False,1F2C,False,SDC
18444,64,A0,0,16,6,0,11C6,1186,True,1F34,False,1F42,False,SDC
18445,64,A0,0,16,6,1,11C6,11C6,False,1F34,False,1F34,False,Not activated
18446,64,A0,0,16,7,0,11C6,1146,True,1F34,False,1F52,False,SDC
18447,64,A0,0,16,7,1,11C6,11C6,False,1F34,False,1F34,False,Not activated
18448,64,A0,0,16,8,0,11C6,10C6,True,1F34,False,1F70,False,SDC
18449,64,A0,0,16,8,1,11C6,11C6,False,1F34,False,1F34,False,Not activated
18450,64,A0,0,16,9,0,11C6,11C6,False,1F34,False,1F34,False,Not activated
18451,64,A0,0,16,9,1,11C6,13C6,True,1F34,False,1EBE,False,SDC
18452,64,A0,0,16,10,0,11C6,11C6,False,1F34,False,1F34,False,Not activated
18453,64,A0,0,16,10,1,11C6,15C6,True,1F34,False,1E46,False,SDC
18454,64,A0,0,16,11,0,11C6,11C6,False,1F34,False,1F34,False,Not activated
18455,64,A0,0,16,11,1,11C6,19C6,True,1F34,False,1CF0,False,SDC
18456,64,A0,0,16,12,0,11C6,01C6,True,1F34,False,2172,False,SDC
18457,64,A0,0,16,12,1,11C6,11C6,False,1F34,False,1F34,False,Not activated
18458,64,A0,0,16,13,0,11C6,11C6,False,1F34,False,1F34,False,Not activated
18459,64,A0,0,16,13,1,11C6,31C6,True,1F34,False,0800,False,SDC
18460,64,A0,0,16,14,0,11C6,11C6,False,1F34,False,1F34,False,Not activated
18461,64,A0,0,16,14,1,11C6,51C6,True,1F34,False,C7CD,False,SDC
18462,64,A0,0,16,15,0,11C6,11C6,False,1F34,False,1F34,False,Not activated
18463,64,A0,0,16,15,1,11C6,91C6,True,1F34,False,65BA,False,SDC
18464,64,A1,1,16,0,0,F3C6,F3C6,False,1F34,False,1F34,False,Not activated
18465,64,A1,1,16,0,1,F3C6,F3C7,True,1F34,False,1F34,False,Masked
18466,64,A1,1,16,1,0,F3C6,F3C4,True,1F34,False,1F32,False,SDC
18467,64,A1,1,16,1,1,F3C6,F3C6,False,1F34,False,1F34,False,Not activated
18468,64,A1,1,16,2,0,F3C6,F3C2,True,1F34,False,1F32,False,SDC
18469,64,A1,1,16,2,1,F3C6,F3C6,False,1F34,False,1F34,False,Not activated
18470,64,A1,1,16,3,0,F3C6,F3C6,False,1F34,False,1F34,False,Not activated
18471,64,A1,1,16,3,1,F3C6,F3CE,True,1F34,False,1F36,False,SDC
18472,64,A1,1,16,4,0,F3C6,F3C6,False,1F34,False,1F34,False,Not activated
18473,64,A1,1,16,4,1,F3C6,F3D6,True,1F34,False,1F3A,False,SDC
18474,64,A1,1,16,5,0,F3C6,F3C6,False,1F34,False,1F34,False,Not activated
18475,64,A1,1,16,5,1,F3C6,F3E6,True,1F34,False,1F3E,False,SDC
18476,64,A1,1,16,6,0,F3C6,F386,True,1F34,False,1F1E,False,SDC
18477,64,A1,1,16,6,1,F3C6,F3C6,False,1F34,False,1F34,False,Not activated
18478,64,A1,1,16,7,0,F3C6,F346,True,1F34,False,1F06,False,SDC
18479,64,A1,1,16,7,1,F3C6,F3C6,False,1F34,False,1F34,False,Not activated
18480,64,A1,1,16,8,0,F3C6,F2C6,True,1F34,False,1EDA,False,SDC
18481,64,A1,1,16,8,1,F3C6,F3C6,False,1F34,False,1F34,False,Not activated
18482,64,A1,1,16,9,0,F3C6,F1C6,True,1F34,False,1E80,False,SDC
18483,64,A1,1,16,9,1,F3C6,F3C6,False,1F34,False,1F34,False,Not activated
18484,64,A1,1,16,10,0,F3C6,F3C6,False,1F34,False,1F34,False,Not activated
18485,64,A1,1,16,10,1,F3C6,F7C6,True,1F34,False,1FF2,False,SDC
18486,64,A1,1,16,11,0,F3C6,F3C6,False,1F34,False,1F34,False,Not activated
18487,64,A1,1,16,11,1,F3C6,FBC6,True,1F34,False,207E,False,SDC
18488,64,A1,1,16,12,0,F3C6,E3C6,True,1F34,False,1816,False,SDC
18489,64,A1,1,16,12,1,F3C6,F3C6,False,1F34,False,1F34,False,Not activated
18490,64,A1,1,16,13,0,F3C6,D3C6,True,1F34,False,F1AC,False,SDC
18491,64,A1,1,16,13,1,F3C6,F3C6,False,1F34,False,1F34,False,Not activated
18492,64,A1,1,16,14,0,F3C6,B3C6,True,1F34,False,C0A1,False,SDC
18493,64,A1,1,16,14,1,F3C6,F3C6,False,1F34,False,1F34,False,Not activated
18494,64,A1,1,16,15,0,F3C6,73C6,True,1F34,False,7189,False,SDC
18495,64,A1,1,16,15,1,F3C6,F3C6,False,1F34,False,1F34,False,Not activated
18496,64,A2,2,16,0,0,E7C1,E7C0,True,1F34,False,1F32,False,SDC
18497,64,A2,2,16,0,1,E7C1,E7C1,False,1F34,False,1F34,False,Not activated
18498,64,A2,2,16,1,0,E7C1,E7C1,False,1F34,False,1F34,False,Not activated
18499,64,A2,2,16,1,1,E7C1,E7C3,True,1F34,False,1F36,False,SDC
18500,64,A2,2,16,2,0,E7C1,E7C1,False,1F34,False,1F34,False,Not activated
18501,64,A2,2,16,2,1,E7C1,E7C5,True,1F34,False,1F36,False,SDC
18502,64,A2,2,16,3,0,E7C1,E7C1,False,1F34,False,1F34,False,Not activated
18503,64,A2,2,16,3,1,E7C1,E7C9,True,1F34,False,1F3A,False,SDC
18504,64,A2,2,16,4,0,E7C1,E7C1,False,1F34,False,1F34,False,Not activated
18505,64,A2,2,16,4,1,E7C1,E7D1,True,1F34,False,1F3E,False,SDC
18506,64,A2,2,16,5,0,E7C1,E7C1,False,1F34,False,1F34,False,Not activated
18507,64,A2,2,16,5,1,E7C1,E7E1,True,1F34,False,1F48,False,SDC
18508,64,A2,2,16,6,0,E7C1,E781,True,1F34,False,1F0A,False,SDC
18509,64,A2,2,16,6,1,E7C1,E7C1,False,1F34,False,1F34,False,Not activated
18510,64,A2,2,16,7,0,E7C1,E741,True,1F34,False,1EDE,False,SDC
18511,64,A2,2,16,7,1,E7C1,E7C1,False,1F34,False,1F34,False,Not activated
18512,64,A2,2,16,8,0,E7C1,E6C1,True,1F34,False,1E8A,False,SDC
18513,64,A2,2,16,8,1,E7C1,E7C1,False,1F34,False,1F34,False,Not activated
18514,64,A2,2,16,9,0,E7C1,E5C1,True,1F34,False,1DE2,False,SDC
18515,64,A2,2,16,9,1,E7C1,E7C1,False,1F34,False,1F34,False,Not activated
18516,64,A2,2,16,10,0,E7C1,E3C1,True,1F34,False,1C8E,False,SDC
18517,64,A2,2,16,10,1,E7C1,E7C1,False,1F34,False,1F34,False,Not activated
18518,64,A2,2,16,11,0,E7C1,E7C1,False,1F34,False,1F34,False,Not activated
18519,64,A2,2,16,11,1,E7C1,EFC1,True,1F34,False,21EE,False,SDC
18520,64,A2,2,16,12,0,E7C1,E7C1,False,1F34,False,1F34,False,Not activated
18521,64,A2,2,16,12,1,E7C1,F7C1,True,1F34,False,23F4,False,SDC
18522,64,A2,2,16,13,0,E7C1,C7C1,True,1F34,False,E494,False,SDC
18523,64,A2,2,16,13,1,E7C1,E7C1,False,1F34,False,1F34,False,Not activated
18524,64,A2,2,16,14,0,E7C1,A7C1,True,1F34,False,B516,False,SDC
18525,64,A2,2,16,14,1,E7C1,E7C1,False,1F34,False,1F34,False,Not activated
18526,64,A2,2,16,15,0,E7C1,67C1,True,1F34,False,6311,False,SDC
18527,64,A2,2,16,15,1,E7C1,E7C1,False,1F34,False,1F34,False,Not activated
18528,64,A3,3,16,0,0,2D92,2D92,False,1F34,False,1F34,False,Not activated
18529,64,A3,3,16,0,1,2D92,2D93,True,1F34,False,1F32,False,SDC
18530,64,A3,3,16,1,0,2D92,2D90,True,1F34,False,1F36,False,SDC
18531,64,A3,3,16,1,1,2D92,2D92,False,1F34,False,1F34,False,Not activated
18532,64,A3,3,16,2,0,2D92,2D92,False,1F34,False,1F34,False,Not activated
18533,64,A3,3,16,2,1,2D92,2D96,True,1F34,False,1F30,False,SDC
18534,64,A3,3,16,3,0,2D92,2D92,False,1F34,False,1F34,False,Not activated
18535,64,A3,3,16,3,1,2D92,2D9A,True,1F34,False,1F2E,False,SDC
18536,64,A3,3,16,4,0,2D92,2D82,True,1F34,False,1F40,False,SDC
18537,64,A3,3,16,4,1,2D92,2D92,False,1F34,False,1F34,False,Not activated
18538,64,A3,3,16,5,0,2D92,2D92,False,1F34,False,1F34,False,Not activated
18539,64,A3,3,16,5,1,2D92,2DB2,True,1F34,False,1F1A,False,SDC
18540,64,A3,3,16,6,0,2D92,2D92,False,1F34,False,1F34,False,Not activated
18541,64,A3,3,16,6,1,2D92,2DD2,True,1F34,False,1EFE,False,SDC
18542,64,A3,3,16,7,0,2D92,2D12,True,1F34,False,1F9E,False,SDC
18543,64,A3,3,16,7,1,2D92,2D92,False,1F34,False,1F34,False,Not activated
18544,64,A3,3,16,8,0,2D92,2C92,True,1F34,False,2008,False,SDC
18545,64,A3,3,16,8,1,2D92,2D92,False,1F34,False,1F34,False,Not activated
18546,64,A3,3,16,9,0,2D92,2D92,False,1F34,False,1F34,False,Not activated
18547,64,A3,3,16,9,1,2D92,2F92,True,1F34,False,1D8C,False,SDC
18548,64,A3,3,16,10,0,2D92,2992,True,1F34,False,2282,False,SDC
18549,64,A3,3,16,10,1,2D92,2D92,False,1F34,False,1F34,False,Not activated
18550,64,A3,3,16,11,0,2D92,2592,True,1F34,False,25D0,False,SDC
18551,64,A3,3,16,11,1,2D92,2D92,False,1F34,False,1F34,False,Not activated
18552,64,A3,3,16,12,0,2D92,2D92,False,1F34,False,1F34,False,Not activated
18553,64,A3,3,16,12,1,2D92,3D92,True,1F34,False,E6C2,False,SDC
18554,64,A3,3,16,13,0,2D92,0D92,True,1F34,False,32AC,False,SDC
18555,64,A3,3,16,13,1,2D92,2D92,False,1F34,False,1F34,False,Not activated
18556,64,A3,3,16,14,0,2D92,2D92,False,1F34,False,1F34,False,Not activated
18557,64,A3,3,16,14,1,2D92,6D92,True,1F34,False,9566,False,SDC
18558,64,A3,3,16,15,0,2D92,2D92,False,1F34,False,1F34,False,Not activated
18559,64,A3,3,16,15,1,2D92,AD92,True,1F34,False,5431,False,SDC
18560,64,B0,4,16,0,0,D25B,D25A,True,1F34,False,1F34,False,Masked
18561,64,B0,4,16,0,1,D25B,D25B,False,1F34,False,1F34,False,Not activated
18562,64,B0,4,16,1,0,D25B,D259,True,1F34,False,1F34,False,Masked
18563,64,B0,4,16,1,1,D25B,D25B,False,1F34,False,1F34,False,Not activated
18564,64,B0,4,16,2,0,D25B,D25B,False,1F34,False,1F34,False,Not activated
18565,64,B0,4,16,2,1,D25B,D25F,True,1F34,False,1F34,False,Masked
18566,64,B0,4,16,3,0,D25B,D253,True,1F34,False,1F34,False,Masked
18567,64,B0,4,16,3,1,D25B,D25B,False,1F34,False,1F34,False,Not activated
18568,64,B0,4,16,4,0,D25B,D24B,True,1F34,False,1F32,False,SDC
18569,64,B0,4,16,4,1,D25B,D25B,False,1F34,False,1F34,False,Not activated
18570,64,B0,4,16,5,0,D25B,D25B,False,1F34,False,1F34,False,Not activated
18571,64,B0,4,16,5,1,D25B,D27B,True,1F34,False,1F36,False,SDC
18572,64,B0,4,16,6,0,D25B,D21B,True,1F34,False,1F2E,False,SDC
18573,64,B0,4,16,6,1,D25B,D25B,False,1F34,False,1F34,False,Not activated
18574,64,B0,4,16,7,0,D25B,D25B,False,1F34,False,1F34,False,Not activated
18575,64,B0,4,16,7,1,D25B,D2DB,True,1F34,False,1F3E,False,SDC
18576,64,B0,4,16,8,0,D25B,D25B,False,1F34,False,1F34,False,Not activated
18577,64,B0,4,16,8,1,D25B,D35B,True,1F34,False,1F48,False,SDC
18578,64,B0,4,16,9,0,D25B,D05B,True,1F34,False,1F0E,False,SDC
18579,64,B0,4,16,9,1,D25B,D25B,False,1F34,False,1F34,False,Not activated
18580,64,B0,4,16,10,0,D25B,D25B,False,1F34,False,1F34,False,Not activated
18581,64,B0,4,16,10,1,D25B,D65B,True,1F34,False,1F82,False,SDC
18582,64,B0,4,16,11,0,D25B,D25B,False,1F34,False,1F34,False,Not activated
18583,64,B0,4,16,11,1,D25B,DA5B,True,1F34,False,1FD0,False,SDC
18584,64,B0,4,16,12,0,D25B,C25B,True,1F34,False,1CF0,False,SDC
18585,64,B0,4,16,12,1,D25B,D25B,False,1F34,False,1F34,False,Not activated
18586,64,B0,4,16,13,0,D25B,D25B,False,1F34,False,1F34,False,Not activated
18587,64,B0,4,16,13,1,D25B,F25B,True,1F34,False,2140,False,SDC
18588,64,B0,4,16,14,0,D25B,925B,True,1F34,False,C765,False,SDC
18589,64,B0,4,16,14,1,D25B,D25B,False,1F34,False,1F34,False,Not activated
18590,64,B0,4,16,15,0,D25B,525B,True,1F34,False,2CAE,False,SDC
18591,64,B0,4,16,15,1,D25B,D25B,False,1F34,False,1F34,False,Not activated
18592,64,B1,5,16,0,0,3682,3682,False,1F34,False,1F34,False,Not activated
18593,64,B1,5,16,0,1,3682,3683,True,1F34,False,1F34,False,Masked
18594,64,B1,5,16,1,0,3682,3680,True,1F34,False,1F34,False,Masked
18595,64,B1,5,16,1,1,3682,3682,False,1F34,False,1F34,False,Not activated
18596,64,B1,5,16,2,0,3682,3682,False,1F34,False,1F34,False,Not activated
18597,64,B1,5,16,2,1,3682,3686,True,1F34,False,1F34,False,Masked
18598,64,B1,5,16,3,0,3682,3682,False,1F34,False,1F34,False,Not activated
18599,64,B1,5,16,3,1,3682,368A,True,1F34,False,1F34,False,Masked
18600,64,B1,5,16,4,0,3682,3682,False,1F34,False,1F34,False,Not activated
18601,64,B1,5,16,4,1,3682,3692,True,1F34,False,1F32,False,SDC
18602,64,B1,5,16,5,0,3682,3682,False,1F34,False,1F34,False,Not activated
18603,64,B1,5,16,5,1,3682,36A2,True,1F34,False,1F32,False,SDC
18604,64,B1,5,16,6,0,3682,3682,False,1F34,False,1F34,False,Not activated
18605,64,B1,5,16,6,1,3682,36C2,True,1F34,False,1F30,False,SDC
18606,64,B1,5,16,7,0,3682,3602,True,1F34,False,1F3C,False,SDC
18607,64,B1,5,16,7,1,3682,3682,False,1F34,False,1F34,False,Not activated
18608,64,B1,5,16,8,0,3682,3682,False,1F34,False,1F34,False,Not activated
18609,64,B1,5,16,8,1,3682,3782,True,1F34,False,1F22,False,SDC
18610,64,B1,5,16,9,0,3682,3482,True,1F34,False,1F56,False,SDC
18611,64,B1,5,16,9,1,3682,3682,False,1F34,False,1F34,False,Not activated
18612,64,B1,5,16,10,0,3682,3282,True,1F34,False,1F78,False,SDC
18613,64,B1,5,16,10,1,3682,3682,False,1F34,False,1F34,False,Not activated
18614,64,B1,5,16,11,0,3682,3682,False,1F34,False,1F34,False,Not activated
18615,64,B1,5,16,11,1,3682,3E82,True,1F34,False,1EAC,False,SDC
18616,64,B1,5,16,12,0,3682,2682,True,1F34,False,1FF2,False,SDC
18617,64,B1,5,16,12,1,3682,3682,False,1F34,False,1F34,False,Not activated
18618,64,B1,5,16,13,0,3682,1682,True,1F34,False,2072,False,SDC
18619,64,B1,5,16,13,1,3682,3682,False,1F34,False,1F34,False,Not activated
18620,64,B1,5,16,14,0,3682,3682,False,1F34,False,1F34,False,Not activated
18621,64,B1,5,16,14,1,3682,7682,True,1F34,False,B8AA,False,SDC
18622,64,B1,5,16,15,0,3682,3682,False,1F34,False,1F34,False,Not activated
18623,64,B1,5,16,15,1,3682,B682,True,1F34,False,240E,False,SDC
18624,64,B2,6,16,0,0,352B,352A,True,1F34,False,1F34,False,Masked
18625,64,B2,6,16,0,1,352B,352B,False,1F34,False,1F34,False,Not activated
18626,64,B2,6,16,1,0,352B,3529,True,1F34,False,1F34,False,Masked
18627,64,B2,6,16,1,1,352B,352B,False,1F34,False,1F34,False,Not activated
18628,64,B2,6,16,2,0,352B,352B,False,1F34,False,1F34,False,Not activated
18629,64,B2,6,16,2,1,352B,352F,True,1F34,False,1F32,False,SDC
18630,64,B2,6,16,3,0,352B,3523,True,1F34,False,1F36,False,SDC
18631,64,B2,6,16,3,1,352B,352B,False,1F34,False,1F34,False,Not activated
18632,64,B2,6,16,4,0,352B,352B,False,1F34,False,1F34,False,Not activated
18633,64,B2,6,16,4,1,352B,353B,True,1F34,False,1F30,False,SDC
18634,64,B2,6,16,5,0,352B,350B,True,1F34,False,1F3C,False,SDC
18635,64,B2,6,16,5,1,352B,352B,False,1F34,False,1F34,False,Not activated
18636,64,B2,6,16,6,0,352B,352B,False,1F34,False,1F34,False,Not activated
18637,64,B2,6,16,6,1,352B,356B,True,1F34,False,1F22,False,SDC
18638,64,B2,6,16,7,0,352B,352B,False,1F34,False,1F34,False,Not activated
18639,64,B2,6,16,7,1,352B,35AB,True,1F34,False,1F12,False,SDC
18640,64,B2,6,16,8,0,352B,342B,True,1F34,False,1F76,False,SDC
18641,64,B2,6,16,8,1,352B,352B,False,1F34,False,1F34,False,Not activated
18642,64,B2,6,16,9,0,352B,352B,False,1F34,False,1F34,False,Not activated
18643,64,B2,6,16,9,1,352B,372B,True,1F34,False,1EB0,False,SDC
18644,64,B2,6,16,10,0,352B,312B,True,1F34,False,203C,False,SDC
18645,64,B2,6,16,10,1,352B,352B,False,1F34,False,1F34,False,Not activated
18646,64,B2,6,16,11,0,352B,352B,False,1F34,False,1F34,False,Not activated
18647,64,B2,6,16,11,1,352B,3D2B,True,1F34,False,1D24,False,SDC
18648,64,B2,6,16,12,0,352B,252B,True,1F34,False,21EE,False,SDC
18649,64,B2,6,16,12,1,352B,352B,False,1F34,False,1F34,False,Not activated
18650,64,B2,6,16,13,0,352B,152B,True,1F34,False,23CF,False,SDC
18651,64,B2,6,16,13,1,352B,352B,False,1F34,False,1F34,False,Not activated
18652,64,B2,6,16,14,0,352B,352B,False,1F34,False,1F34,False,Not activated
18653,64,B2,6,16,14,1,352B,752B,True,1F34,False,9DFE,False,SDC
18654,64,B2,6,16,15,0,352B,352B,False,1F34,False,1F34,False,Not activated
18655,64,B2,6,16,15,1,352B,B52B,True,1F34,False,313E,False,SDC
18656,64,B3,7,16,0,0,C58C,C58C,False,1F34,False,1F34,False,Not activated
18657,64,B3,7,16,0,1,C58C,C58D,True,1F34,False,1F34,False,Masked
18658,64,B3,7,16,1,0,C58C,C58C,False,1F34,False,1F34,False,Not activated
18659,64,B3,7,16,1,1,C58C,C58E,True,1F34,False,1F36,False,SDC
